geo_name,dragon,mode,4,k,58.704667,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-275752.105424,154699.111786
0.015466,-0.015813,-0.000473,1,-1,682687.910546,-271404.759468
0.015466,-0.015813,-0.000473,1,0,105774.104727,-694443.951937
0.015466,-0.015813,-0.000473,1,1,330898.708720,-38130.312611
0.019316,-0.012212,0.003047,0,0,-97817.104189,241718.260714
0.019316,-0.012212,0.003047,1,-1,-163986.170159,233362.745311
0.019316,-0.012212,0.003047,1,0,559825.422293,416350.980439
0.019316,-0.012212,0.003047,1,1,-601666.754894,-35562.600857
-0.002934,-0.014297,0.003306,0,0,565051.667407,1020104.562829
-0.002934,-0.014297,0.003306,1,-1,-1008003.445947,786331.848693
-0.002934,-0.014297,0.003306,1,0,29228.444010,1108010.707254
-0.002934,-0.014297,0.003306,1,1,-1039450.679460,68043.839555
0.010435,-0.015779,0.003107,0,0,49846.013953,-355378.139684
0.010435,-0.015779,0.003107,1,-1,-188715.105505,829511.963862
0.010435,-0.015779,0.003107,1,0,143381.443795,70446.479001
0.010435,-0.015779,0.003107,1,1,4456.717419,-323198.391456
-0.009038,0.003313,-0.000240,0,0,148695.942153,564483.169273
-0.009038,0.003313,-0.000240,1,-1,-2524899.393617,-2071153.840906
-0.009038,0.003313,-0.000240,1,0,655607.621619,2115155.861921
-0.009038,0.003313,-0.000240,1,1,-2051033.306990,2319711.267824
0.002740,0.005068,-0.002552,0,0,-15447.491231,745208.732595
0.002740,0.005068,-0.002552,1,-1,679193.075960,1648110.413379
0.002740,0.005068,-0.002552,1,0,-2487.189003,-1478205.206842
0.002740,0.005068,-0.002552,1,1,-620240.748244,-674388.402814
-0.008185,-0.000764,-0.003338,0,0,-219175.086161,-196580.618150
-0.008185,-0.000764,-0.003338,1,-1,1822318.689892,-1806308.142134
-0.008185,-0.000764,-0.003338,1,0,-32659.329036,294692.949251
-0.008185,-0.000764,-0.003338,1,1,1687682.869282,1833891.577038
0.010889,-0.006155,-0.005959,0,0,-241634.990816,-496793.294334
0.010889,-0.006155,-0.005959,1,-1,620590.426525,-4011.076940
0.010889,-0.006155,-0.005959,1,0,1019895.911993,1618500.695582
0.010889,-0.006155,-0.005959,1,1,557730.903003,51507.044569
-0.011506,0.006969,-0.003622,0,0,-347233.776865,-2231154.039073
-0.011506,0.006969,-0.003622,1,-1,1540120.728579,442034.366233
-0.011506,0.006969,-0.003622,1,0,585142.358099,-1670436.680796
-0.011506,0.006969,-0.003622,1,1,2722341.182174,-712069.867416
0.011882,-0.011901,-0.001509,0,0,-82352.876739,427326.963527
0.011882,-0.011901,-0.001509,1,-1,-481198.846830,-849885.470948
0.011882,-0.011901,-0.001509,1,0,-185073.248882,47701.758964
0.011882,-0.011901,-0.001509,1,1,-92288.693089,770439.849563
0.020195,-0.009412,0.002467,0,0,-231935.247737,-622016.824049
0.020195,-0.009412,0.002467,1,-1,84878.292063,22666.457541
0.020195,-0.009412,0.002467,1,0,-25243.689880,-14947.614967
0.020195,-0.009412,0.002467,1,1,31190.015794,-58379.156375
0.009151,-0.004373,-0.001532,0,0,-108628.111968,855589.573996
0.009151,-0.004373,-0.001532,1,-1,114298.327823,44339.160725
0.009151,-0.004373,-0.001532,1,0,-190353.626633,584674.526337
0.009151,-0.004373,-0.001532,1,1,-868055.670215,149560.840202
-0.006059,0.002524,-0.002449,0,0,150257.168460,2201413.651764
-0.006059,0.002524,-0.002449,1,-1,-697706.047563,-625260.602253
-0.006059,0.002524,-0.002449,1,0,-282856.017016,203674.324753
-0.006059,0.002524,-0.002449,1,1,-42945.499859,1015501.222046
-0.015159,-0.005521,0.002812,0,0,-266607.474465,-1087948.672189
-0.015159,-0.005521,0.002812,1,-1,4225236.368588,1601500.029721
-0.015159,-0.005521,0.002812,1,0,-319287.893930,291776.687399
-0.015159,-0.005521,0.002812,1,1,4435429.844039,-4157152.901847
0.003675,-0.002134,-0.003049,0,0,-456236.990002,-458890.719602
0.003675,-0.002134,-0.003049,1,-1,-529900.033092,3339348.978726
0.003675,-0.002134,-0.003049,1,0,2481881.044425,4607529.121775
0.003675,-0.002134,-0.003049,1,1,-1375286.635801,-1310645.616448
-0.010020,-0.002769,-0.000031,0,0,120664.022552,165173.193266
-0.010020,-0.002769,-0.000031,1,-1,-1439102.081418,-1718116.112526
-0.010020,-0.002769,-0.000031,1,0,-2336061.477852,-3365926.920373
-0.010020,-0.002769,-0.000031,1,1,-302231.740139,996343.948979
0.009998,-0.016063,-0.002629,0,0,189853.909041,1102756.958401
0.009998,-0.016063,-0.002629,1,-1,1585829.791816,-3022097.832017
0.009998,-0.016063,-0.002629,1,0,251062.493706,-402621.230584
0.009998,-0.016063,-0.002629,1,1,1797187.401683,2247837.492547
0.010895,-0.006626,0.005671,0,0,115521.838795,500733.482727
0.010895,-0.006626,0.005671,1,-1,-61422.347734,13315.487040
0.010895,-0.006626,0.005671,1,0,36077.575101,342036.283554
0.010895,-0.006626,0.005671,1,1,-14958.878234,-12487.776246
0.011235,-0.013661,-0.005026,0,0,68068.379520,843101.575736
0.011235,-0.013661,-0.005026,1,-1,3440491.069565,762873.103755
0.011235,-0.013661,-0.005026,1,0,48570.391270,-252538.656291
0.011235,-0.013661,-0.005026,1,1,2055675.307527,-3127986.494748
-0.013770,-0.007219,0.003450,0,0,-270112.251234,-2007225.917726
-0.013770,-0.007219,0.003450,1,-1,498964.641643,-1935457.880047
-0.013770,-0.007219,0.003450,1,0,-1472811.326943,-5551436.274304
-0.013770,-0.007219,0.003450,1,1,1356293.003783,1350261.470387
0.000717,0.002663,-0.001640,0,0,-5299.537731,274920.021812
0.000717,0.002663,-0.001640,1,-1,530273.908936,2125716.751913
0.000717,0.002663,-0.001640,1,0,-22733.827211,-1298999.154416
0.000717,0.002663,-0.001640,1,1,9939.815502,-832521.862639
-0.005526,-0.009558,0.002266,0,0,200833.181728,298510.286032
-0.005526,-0.009558,0.002266,1,-1,-286039.089909,606047.582942
-0.005526,-0.009558,0.002266,1,0,-380180.087239,-668319.003534
-0.005526,-0.009558,0.002266,1,1,-38945.573805,-374176.901004
0.003571,0.004441,-0.001103,0,0,-45789.594715,2095292.824488
0.003571,0.004441,-0.001103,1,-1,1337539.868055,1782364.588063
0.003571,0.004441,-0.001103,1,0,-309443.837839,1458263.458167
0.003571,0.004441,-0.001103,1,1,-8502.327106,-1205879.859375
-0.018538,-0.009922,0.000344,0,0,25927.566379,4392788.017205
-0.018538,-0.009922,0.000344,1,-1,1561511.182081,-1311844.317720
-0.018538,-0.009922,0.000344,1,0,104536.515043,298360.702749
-0.018538,-0.009922,0.000344,1,1,2638708.092251,2018173.573034
-0.002843,-0.014608,0.000893,0,0,-57036.523140,678375.629331
-0.002843,-0.014608,0.000893,1,-1,-230386.105998,956406.323271
-0.002843,-0.014608,0.000893,1,0,1105804.352782,-732620.483195
-0.002843,-0.014608,0.000893,1,1,1305503.698481,-148145.233702
-0.018337,-0.010307,-0.000566,0,0,-47042.674938,3801651.388653
-0.018337,-0.010307,-0.000566,1,-1,-1683135.526157,-944481.227787
-0.018337,-0.010307,-0.000566,1,0,811868.350156,2960726.493074
-0.018337,-0.010307,-0.000566,1,1,-1591449.965605,282497.209736
-0.009777,-0.003037,-0.000959,0,0,196778.592013,484780.832037
-0.009777,-0.003037,-0.000959,1,-1,102777.081283,1270249.537630
-0.009777,-0.003037,-0.000959,1,0,-668333.685172,85482.173243
-0.009777,-0.003037,-0.000959,1,1,-466293.348457,-270467.310411
-0.009396,-0.008177,0.001493,0,0,34712.790839,-516194.350133
-0.009396,-0.008177,0.001493,1,-1,-5974220.947758,-861156.500434
-0.009396,-0.008177,0.001493,1,0,202486.340861,1627095.122832
-0.009396,-0.008177,0.001493,1,1,-2721316.006850,5649244.788840
0.012565,-0.013971,-0.005449,0,0,-206262.906318,-183905.451746
0.012565,-0.013971,-0.005449,1,-1,-37627.389100,45760.381430
0.012565,-0.013971,-0.005449,1,0,-45446.054655,-308968.682673
0.012565,-0.013971,-0.005449,1,1,-69186.655507,213495.120380
-0.010962,0.002648,-0.001619,0,0,60794.534422,9822.053985
-0.010962,0.002648,-0.001619,1,-1,775441.123255,1497063.577611
-0.010962,0.002648,-0.001619,1,0,-377523.905318,-1179862.066059
-0.010962,0.002648,-0.001619,1,1,-112409.309043,-1948285.662071
0.014769,-0.001740,-0.004641,0,0,38276.914870,1184620.777902
0.014769,-0.001740,-0.004641,1,-1,22156.017023,1419129.679344
0.014769,-0.001740,-0.004641,1,0,87118.291025,427201.984051
0.014769,-0.001740,-0.004641,1,1,-288145.448490,-1275724.149647
-0.013145,-0.000942,0.001089,0,0,-118566.388481,-708745.636011
-0.013145,-0.000942,0.001089,1,-1,-1707364.727644,393240.282273
-0.013145,-0.000942,0.001089,1,0,159538.591067,-1213862.973928
-0.013145,-0.000942,0.001089,1,1,700304.894032,-1490637.907411
-0.008548,-0.010316,-0.004264,0,0,146888.638194,-322842.549064
-0.008548,-0.010316,-0.004264,1,-1,1746148.644288,-78886.721987
-0.008548,-0.010316,-0.004264,1,0,-332591.295939,307202.024274
-0.008548,-0.010316,-0.004264,1,1,-240022.343854,-725306.203758
0.012057,-0.006425,-0.005165,0,0,-140864.249823,118778.408202
0.012057,-0.006425,-0.005165,1,-1,420602.533835,-1618133.316243
0.012057,-0.006425,-0.005165,1,0,-508365.469029,36716.229136
0.012057,-0.006425,-0.005165,1,1,1443168.863105,1704304.158754
-0.016609,-0.009199,-0.003080,0,0,565688.658471,3385028.541063
-0.016609,-0.009199,-0.003080,1,-1,-1097280.892687,-157512.130022
-0.016609,-0.009199,-0.003080,1,0,39907.430691,1141039.927450
-0.016609,-0.009199,-0.003080,1,1,-493521.028205,455229.687123
-0.010021,-0.011159,-0.004937,0,0,422842.349827,174095.209904
-0.010021,-0.011159,-0.004937,1,-1,497388.677757,1624880.399055
-0.010021,-0.011159,-0.004937,1,0,147542.744792,22519.908928
-0.010021,-0.011159,-0.004937,1,1,-2103114.268836,-74548.534690
-0.012703,0.009835,-0.004267,0,0,-268047.697598,-1147623.882203
-0.012703,0.009835,-0.004267,1,-1,267023.438184,35941.821053
-0.012703,0.009835,-0.004267,1,0,-175761.130159,-1682761.609509
-0.012703,0.009835,-0.004267,1,1,-437492.305475,74666.217479
-0.013147,-0.015694,-0.002446,0,0,217747.719073,502923.075381
-0.013147,-0.015694,-0.002446,1,-1,381900.174743,89084.682354
-0.013147,-0.015694,-0.002446,1,0,34508.812431,184454.275784
-0.013147,-0.015694,-0.002446,1,1,103522.859062,84166.451327
-0.007624,-0.013835,0.004219,0,0,-269147.077922,-729574.768674
-0.007624,-0.013835,0.004219,1,-1,-1673926.175226,1408604.261378
-0.007624,-0.013835,0.004219,1,0,545297.427947,692642.540165
-0.007624,-0.013835,0.004219,1,1,-867813.656361,633041.028522
-0.008462,-0.015257,-0.001771,0,0,79857.040963,-186419.612330
-0.008462,-0.015257,-0.001771,1,-1,-779478.816224,291276.090017
-0.008462,-0.015257,-0.001771,1,0,-353552.538380,-918369.299683
-0.008462,-0.015257,-0.001771,1,1,-587282.540696,891115.566583
0.012243,0.001060,-0.000384,0,0,46117.070531,679264.547067
0.012243,0.001060,-0.000384,1,-1,477879.879019,895487.142341
0.012243,0.001060,-0.000384,1,0,-226836.663914,1032045.392043
0.012243,0.001060,-0.000384,1,1,291238.355608,-1010820.325175
0.010852,-0.014366,0.004189,0,0,254658.952760,84848.887481
0.010852,-0.014366,0.004189,1,-1,391854.854229,-66252.993773
0.010852,-0.014366,0.004189,1,0,309983.358051,217473.639648
0.010852,-0.014366,0.004189,1,1,97482.469299,2502.409271
-0.003031,-0.008403,-0.005517,0,0,362068.907514,-1132197.868786
-0.003031,-0.008403,-0.005517,1,-1,3098414.514827,2069085.135735
-0.003031,-0.008403,-0.005517,1,0,228609.351691,2214881.659574
-0.003031,-0.008403,-0.005517,1,1,-202720.681664,-3373187.309257
0.016866,-0.011598,0.005966,0,0,295771.628517,-112325.448799
0.016866,-0.011598,0.005966,1,-1,-20957.808086,114239.981585
0.016866,-0.011598,0.005966,1,0,-138087.002804,-92620.580057
0.016866,-0.011598,0.005966,1,1,-123305.783168,-96495.833107
0.011597,-0.015401,0.000097,0,0,-93238.652437,264376.377131
0.011597,-0.015401,0.000097,1,-1,-298606.353369,996805.522889
0.011597,-0.015401,0.000097,1,0,-45790.719894,-16953.175223
0.011597,-0.015401,0.000097,1,1,-1383101.752836,-642069.983091
-0.008740,0.004345,-0.004782,0,0,-437042.664215,-2388157.860414
-0.008740,0.004345,-0.004782,1,-1,-498586.784668,-1359051.656598
-0.008740,0.004345,-0.004782,1,0,19645.573476,810171.154590
-0.008740,0.004345,-0.004782,1,1,753164.758424,1883347.113375
0.005001,0.006350,-0.002811,0,0,-473888.297142,-752065.274464
0.005001,0.006350,-0.002811,1,-1,3197875.400895,-5306316.326045
0.005001,0.006350,-0.002811,1,0,-447275.261444,-3628373.125641
0.005001,0.006350,-0.002811,1,1,4821260.845248,4410092.182456
0.009953,-0.015473,0.001420,0,0,-127511.847496,76307.605270
0.009953,-0.015473,0.001420,1,-1,-691972.566314,1328615.852493
0.009953,-0.015473,0.001420,1,0,1002677.392805,1641361.469000
0.009953,-0.015473,0.001420,1,1,-1303421.126910,-2497212.922926
-0.010307,-0.006606,-0.000367,0,0,170940.342234,82947.735131
-0.010307,-0.006606,-0.000367,1,-1,4644.113400,-516122.014023
-0.010307,-0.006606,-0.000367,1,0,330292.587806,2399939.262996
-0.010307,-0.006606,-0.000367,1,1,357172.772312,363999.866978
0.001872,-0.006837,-0.003120,0,0,281591.249389,125370.035941
0.001872,-0.006837,-0.003120,1,-1,-2036203.087472,-662211.589785
0.001872,-0.006837,-0.003120,1,0,-1233566.655000,-2699429.530789
0.001872,-0.006837,-0.003120,1,1,-118230.289660,1789574.497033
-0.008190,0.005986,-0.006107,0,0,-695548.116255,-2913427.476334
-0.008190,0.005986,-0.006107,1,-1,9364.652603,111898.630153
-0.008190,0.005986,-0.006107,1,0,-39674.840799,-291945.222197
-0.008190,0.005986,-0.006107,1,1,5917.061355,-28247.160474
-0.013983,0.010235,-0.000227,0,0,-323450.424964,-199002.005822
-0.013983,0.010235,-0.000227,1,-1,-3942763.132099,1184900.825168
-0.013983,0.010235,-0.000227,1,0,-73690.106186,1568564.169677
-0.013983,0.010235,-0.000227,1,1,-1502116.178834,-3512223.739406
-0.013362,-0.013016,0.005740,0,0,-408226.004390,-2654117.261211
-0.013362,-0.013016,0.005740,1,-1,-126971.423062,-1367680.031427
-0.013362,-0.013016,0.005740,1,0,-716445.440798,-720655.312697
-0.013362,-0.013016,0.005740,1,1,-1515.369752,2645889.775411
0.008554,-0.015684,0.000052,0,0,-65646.087885,614642.204894
0.008554,-0.015684,0.000052,1,-1,-167080.590939,697322.008291
