geo_name,dragon,mode,8,k,111.206061,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-316316.125632,3731047.317280
0.015466,-0.015813,-0.000473,1,-1,-4678773.842029,-5368515.188918
0.015466,-0.015813,-0.000473,1,0,113791.444346,-2651520.301920
0.015466,-0.015813,-0.000473,1,1,-2834955.924046,4972667.449403
0.019316,-0.012212,0.003047,0,0,-3478849.896260,24502636.690821
0.019316,-0.012212,0.003047,1,-1,-20697186.006146,32619169.469292
0.019316,-0.012212,0.003047,1,0,12350421.405871,29662745.125746
0.019316,-0.012212,0.003047,1,1,-30678253.434248,8707233.987537
-0.002934,-0.014297,0.003306,0,0,-2951247.096207,1605237.739596
-0.002934,-0.014297,0.003306,1,-1,-4666210.328594,15335999.482119
-0.002934,-0.014297,0.003306,1,0,-4083612.015213,6785083.686261
-0.002934,-0.014297,0.003306,1,1,-1185657.388395,7934937.441421
0.010435,-0.015779,0.003107,0,0,-1311312.803575,4602579.138745
0.010435,-0.015779,0.003107,1,-1,3099792.073222,-734141.969193
0.010435,-0.015779,0.003107,1,0,-633974.963707,5365477.340778
0.010435,-0.015779,0.003107,1,1,-1699652.580742,-1689381.652519
-0.009038,0.003313,-0.000240,0,0,-1527148.930878,2512836.697581
-0.009038,0.003313,-0.000240,1,-1,-16138158.128096,-33001697.380978
-0.009038,0.003313,-0.000240,1,0,-5062433.591882,58273157.324650
-0.009038,0.003313,-0.000240,1,1,-23588268.413829,38205795.192679
0.002740,0.005068,-0.002552,0,0,-5702629.274634,815047.552409
0.002740,0.005068,-0.002552,1,-1,20398937.027812,-18311394.265253
0.002740,0.005068,-0.002552,1,0,38855951.041358,-73422478.008630
0.002740,0.005068,-0.002552,1,1,14923201.419050,17756945.161533
-0.008185,-0.000764,-0.003338,0,0,13906104.487933,6221145.949934
-0.008185,-0.000764,-0.003338,1,-1,1005415.938445,-5706246.096354
-0.008185,-0.000764,-0.003338,1,0,12013297.074721,-23219884.145657
-0.008185,-0.000764,-0.003338,1,1,2376326.927411,1931722.132385
