geo_name,dragon,mode,5,k,72.735329,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-199763.920764,743795.411473
0.015466,-0.015813,-0.000473,1,-1,13673.876330,-1554004.356322
0.015466,-0.015813,-0.000473,1,0,-17784.920554,-284264.210841
0.015466,-0.015813,-0.000473,1,1,393501.178584,501729.427722
0.019316,-0.012212,0.003047,0,0,957171.981869,1988460.753786
0.019316,-0.012212,0.003047,1,-1,-960394.304922,2192391.067735
0.019316,-0.012212,0.003047,1,0,1117253.240991,2305324.390293
0.019316,-0.012212,0.003047,1,1,-2865606.548103,-540007.346075
-0.002934,-0.014297,0.003306,0,0,453256.905314,1086092.896713
-0.002934,-0.014297,0.003306,1,-1,-803431.684659,-1277119.054711
-0.002934,-0.014297,0.003306,1,0,-295880.575477,-810592.336661
-0.002934,-0.014297,0.003306,1,1,-861341.649473,1048426.573628
0.010435,-0.015779,0.003107,0,0,237622.296735,-101608.881500
0.010435,-0.015779,0.003107,1,-1,-42942.247958,211835.756443
0.010435,-0.015779,0.003107,1,0,184747.356997,201389.730507
0.010435,-0.015779,0.003107,1,1,-581964.209072,42654.317862
-0.009038,0.003313,-0.000240,0,0,508063.120720,1302963.752828
-0.009038,0.003313,-0.000240,1,-1,-665881.421542,2921595.558749
-0.009038,0.003313,-0.000240,1,0,1931627.865618,-4370915.394143
-0.009038,0.003313,-0.000240,1,1,1879469.702528,-235606.600820
0.002740,0.005068,-0.002552,0,0,-532067.232691,135493.237614
0.002740,0.005068,-0.002552,1,-1,2915114.486450,-1417179.705392
0.002740,0.005068,-0.002552,1,0,-1093064.528280,-6406168.847799
0.002740,0.005068,-0.002552,1,1,1265581.652678,3409555.271053
-0.008185,-0.000764,-0.003338,0,0,-117469.753895,364924.756788
-0.008185,-0.000764,-0.003338,1,-1,453330.524018,252652.866153
-0.008185,-0.000764,-0.003338,1,0,1148267.735624,3938481.187724
-0.008185,-0.000764,-0.003338,1,1,-725083.812237,1288838.578422
0.010889,-0.006155,-0.005959,0,0,-321501.339063,-625909.597926
0.010889,-0.006155,-0.005959,1,-1,8650.298092,-590061.024900
