geo_name,dragon,mode,15,k,189.188763,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-41668261.106235,-22336093.481877
0.015466,-0.015813,-0.000473,1,-1,-58382622.298269,-20495739.368039
0.015466,-0.015813,-0.000473,1,0,-133422799.356855,82604071.355308
0.015466,-0.015813,-0.000473,1,1,-107794171.489941,40065333.590356
0.019316,-0.012212,0.003047,0,0,-498603309.086096,300964807.275556
0.019316,-0.012212,0.003047,1,-1,-56662681.307917,93532472.877598
0.019316,-0.012212,0.003047,1,0,-298740750.419910,35822614.835806
0.019316,-0.012212,0.003047,1,1,6725001.402176,-284682408.336146
-0.002934,-0.014297,0.003306,0,0,7845578.703925,70955000.981091
-0.002934,-0.014297,0.003306,1,-1,-15915602.994529,106630977.963806
-0.002934,-0.014297,0.003306,1,0,-42819681.929648,97752617.795721
-0.002934,-0.014297,0.003306,1,1,-72645284.664241,-32220625.658339
0.010435,-0.015779,0.003107,0,0,-58286901.865592,16943941.082902
0.010435,-0.015779,0.003107,1,-1,-23176353.710923,-60970192.954717
0.010435,-0.015779,0.003107,1,0,11282148.498690,29091059.879997
0.010435,-0.015779,0.003107,1,1,-95096898.135546,-1712478.461963
-0.009038,0.003313,-0.000240,0,0,-117940805.844542,-58432284.639807
-0.009038,0.003313,-0.000240,1,-1,-203653243.513604,-104848079.661674
-0.009038,0.003313,-0.000240,1,0,77007584.999967,-214547011.615945
-0.009038,0.003313,-0.000240,1,1,-169415065.523562,289282340.626085
0.002740,0.005068,-0.002552,0,0,63834935.920320,118816320.636271
0.002740,0.005068,-0.002552,1,-1,387359750.441594,363555780.793593
0.002740,0.005068,-0.002552,1,0,771655802.715213,1101462028.396294
0.002740,0.005068,-0.002552,1,1,-277954019.295399,-610997690.082403
-0.008185,-0.000764,-0.003338,0,0,94836252.597502,-251773944.370131
-0.008185,-0.000764,-0.003338,1,-1,-466343044.946367,-206249921.179226
-0.008185,-0.000764,-0.003338,1,0,-582339564.553355,375374114.500960
-0.008185,-0.000764,-0.003338,1,1,137470514.978785,-420563098.727665
0.010889,-0.006155,-0.005959,0,0,-51951940.565192,432232100.207853
0.010889,-0.006155,-0.005959,1,-1,-34272261.582382,1492549.786791
0.010889,-0.006155,-0.005959,1,0,-182100670.118392,48564826.595219
0.010889,-0.006155,-0.005959,1,1,-12849868.084123,-72395232.997020
-0.011506,0.006969,-0.003622,0,0,-43568380.608583,105603888.651384
-0.011506,0.006969,-0.003622,1,-1,-152830761.397733,49674892.931558
-0.011506,0.006969,-0.003622,1,0,303389915.759964,104865499.821208
-0.011506,0.006969,-0.003622,1,1,41741296.916874,-158635034.620507
0.011882,-0.011901,-0.001509,0,0,48746152.787425,-19138242.079243
0.011882,-0.011901,-0.001509,1,-1,-40444741.520723,54155143.286761
0.011882,-0.011901,-0.001509,1,0,-56826970.887503,7980196.480753
0.011882,-0.011901,-0.001509,1,1,-101875789.939352,36589062.779371
0.020195,-0.009412,0.002467,0,0,-545588864.976734,-266758299.122271
0.020195,-0.009412,0.002467,1,-1,12139522.272299,16155732.259250
0.020195,-0.009412,0.002467,1,0,19524935.924277,-26089946.970706
0.020195,-0.009412,0.002467,1,1,-28100432.728860,-53002391.875185
0.009151,-0.004373,-0.001532,0,0,80390337.505449,-52564407.221202
0.009151,-0.004373,-0.001532,1,-1,-218086540.269416,30992475.947728
0.009151,-0.004373,-0.001532,1,0,-112268892.794685,51598106.787491
0.009151,-0.004373,-0.001532,1,1,294735815.420078,-84770076.982249
-0.006059,0.002524,-0.002449,0,0,68244225.508637,-161852771.882433
-0.006059,0.002524,-0.002449,1,-1,190362578.478339,193513667.323135
-0.006059,0.002524,-0.002449,1,0,140811918.210548,159704877.706690
-0.006059,0.002524,-0.002449,1,1,69976986.420778,97512122.093860
-0.015159,-0.005521,0.002812,0,0,136162729.616027,327938642.003189
