geo_name,dragon,mode,25,k,306.447450,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-9389431.898996,-348738291.133837
0.015466,-0.015813,-0.000473,1,-1,-532652562.407745,617577407.787919
0.015466,-0.015813,-0.000473,1,0,-174277106.188063,72628136.733224
0.015466,-0.015813,-0.000473,1,1,-679192525.268840,525292473.815197
0.019316,-0.012212,0.003047,0,0,124511218.652660,-975386327.569658
0.019316,-0.012212,0.003047,1,-1,90491489.399186,-1196141731.352984
0.019316,-0.012212,0.003047,1,0,431740907.330342,-741498692.302533
0.019316,-0.012212,0.003047,1,1,394552848.190741,-272981109.500241
-0.002934,-0.014297,0.003306,0,0,733287511.481663,1012158578.540872
-0.002934,-0.014297,0.003306,1,-1,-202910928.763283,-200228846.524303
-0.002934,-0.014297,0.003306,1,0,-54446614.206439,-612916996.837763
-0.002934,-0.014297,0.003306,1,1,223249806.894968,-254449619.296358
0.010435,-0.015779,0.003107,0,0,-232050105.112682,131916359.839423
0.010435,-0.015779,0.003107,1,-1,-369933553.041122,428311330.848007
0.010435,-0.015779,0.003107,1,0,87692343.037270,499844269.418494
0.010435,-0.015779,0.003107,1,1,22198398.294669,-371745663.368707
-0.009038,0.003313,-0.000240,0,0,-302972814.786311,51211923.099690
-0.009038,0.003313,-0.000240,1,-1,-377815516.823876,203715315.892103
-0.009038,0.003313,-0.000240,1,0,73379053.523551,-362948458.623028
-0.009038,0.003313,-0.000240,1,1,-372078187.739705,693233511.256374
0.002740,0.005068,-0.002552,0,0,309494081.496073,-846348995.101474
0.002740,0.005068,-0.002552,1,-1,81936384.561113,1449957419.106025
0.002740,0.005068,-0.002552,1,0,-866666228.923345,-119988438.170143
0.002740,0.005068,-0.002552,1,1,-667935217.163230,628787193.660259
-0.008185,-0.000764,-0.003338,0,0,250413095.179848,-728763513.167699
-0.008185,-0.000764,-0.003338,1,-1,531316871.688332,-116124733.387236
-0.008185,-0.000764,-0.003338,1,0,1014485345.733825,-996523519.406223
-0.008185,-0.000764,-0.003338,1,1,187194681.544590,75968758.567622
0.010889,-0.006155,-0.005959,0,0,-224411725.773562,-399248285.262229
0.010889,-0.006155,-0.005959,1,-1,-359805529.047223,547610601.451950
0.010889,-0.006155,-0.005959,1,0,-306765111.130625,-778913244.902368
0.010889,-0.006155,-0.005959,1,1,-310816619.654315,-100113971.913139
-0.011506,0.006969,-0.003622,0,0,297256072.745167,-641519180.604484
-0.011506,0.006969,-0.003622,1,-1,929925945.808466,2083836397.909240
-0.011506,0.006969,-0.003622,1,0,29886501.906316,-924427487.432861
-0.011506,0.006969,-0.003622,1,1,869786070.375600,497027052.656580
0.011882,-0.011901,-0.001509,0,0,6204487.663729,69023178.484402
0.011882,-0.011901,-0.001509,1,-1,-70078199.564485,-157947193.061318
0.011882,-0.011901,-0.001509,1,0,150473143.697103,-281883197.857462
0.011882,-0.011901,-0.001509,1,1,-616571249.589144,-89489181.853349
0.020195,-0.009412,0.002467,0,0,2317402027.666173,151245572.683892
0.020195,-0.009412,0.002467,1,-1,-207967061.132678,-121485379.895649
0.020195,-0.009412,0.002467,1,0,14970914.187429,102671491.649001
0.020195,-0.009412,0.002467,1,1,46484952.513668,92680181.837872
0.009151,-0.004373,-0.001532,0,0,-319990834.187133,477714197.836167
0.009151,-0.004373,-0.001532,1,-1,-117186445.831795,-979079446.217422
0.009151,-0.004373,-0.001532,1,0,-887844914.340057,432530936.189832
0.009151,-0.004373,-0.001532,1,1,404684171.742396,226872622.845926
-0.006059,0.002524,-0.002449,0,0,115904334.041908,-1140301094.043155
-0.006059,0.002524,-0.002449,1,-1,41984876.668830,-240598798.792963
-0.006059,0.002524,-0.002449,1,0,-70386645.676486,811785398.622342
-0.006059,0.002524,-0.002449,1,1,-15535043.553528,-519117911.137336
-0.015159,-0.005521,0.002812,0,0,-61554479.206074,-7861276.989180
