geo_name,dragon,mode,29,k,359.094750,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,-971996543.177056,-840903297.398133
0.015466,-0.015813,-0.000473,1,-1,-1831572954.036563,4211962528.144005
0.015466,-0.015813,-0.000473,1,0,-1028383670.177105,-320937499.334738
0.015466,-0.015813,-0.000473,1,1,-2225164855.095953,4521863538.620935
0.019316,-0.012212,0.003047,0,0,-4176290816.316844,-3711681565.467942
0.019316,-0.012212,0.003047,1,-1,-5095853862.327273,-5030710251.470264
0.019316,-0.012212,0.003047,1,0,-569530412.335070,-3895155977.699489
0.019316,-0.012212,0.003047,1,1,-190916340.993898,-3360487950.869861
-0.002934,-0.014297,0.003306,0,0,2487098096.711874,5883623423.292757
-0.002934,-0.014297,0.003306,1,-1,-466743034.545987,-435276187.290818
-0.002934,-0.014297,0.003306,1,0,-956414383.813683,-3381300572.110556
-0.002934,-0.014297,0.003306,1,1,1250165880.660517,-1026901218.029456
0.010435,-0.015779,0.003107,0,0,-47803634.246158,-478411325.712855
0.010435,-0.015779,0.003107,1,-1,1087939419.958547,2510039387.032470
0.010435,-0.015779,0.003107,1,0,1094215299.158273,1015417221.027228
0.010435,-0.015779,0.003107,1,1,-751824530.302625,-2659354802.276428
-0.009038,0.003313,-0.000240,0,0,12474587.502603,-332916512.337980
-0.009038,0.003313,-0.000240,1,-1,-1214179069.888547,75381659.756850
-0.009038,0.003313,-0.000240,1,0,256960055.680172,-3330986478.268555
-0.009038,0.003313,-0.000240,1,1,-40278260.020052,-274984869.044146
0.002740,0.005068,-0.002552,0,0,254543293.502434,-760609319.125236
0.002740,0.005068,-0.002552,1,-1,-136989455.758880,577257589.201946
0.002740,0.005068,-0.002552,1,0,-30024431.218531,-850143504.663078
0.002740,0.005068,-0.002552,1,1,308987879.846464,-73416664.649576
-0.008185,-0.000764,-0.003338,0,0,96480205.836639,248108373.205423
-0.008185,-0.000764,-0.003338,1,-1,-262346825.193711,-1718841413.362415
-0.008185,-0.000764,-0.003338,1,0,-1136914718.587620,-459721951.188286
-0.008185,-0.000764,-0.003338,1,1,1137474560.188172,-1340171541.125027
0.010889,-0.006155,-0.005959,0,0,-914954584.172475,-2677203103.808961
0.010889,-0.006155,-0.005959,1,-1,374747198.896192,350321471.357055
0.010889,-0.006155,-0.005959,1,0,-1712278054.219148,-1138862745.501477
0.010889,-0.006155,-0.005959,1,1,105636861.355773,571946470.400795
-0.011506,0.006969,-0.003622,0,0,-176649139.461531,-443149000.172032
-0.011506,0.006969,-0.003622,1,-1,2007630337.245881,1624448734.742448
-0.011506,0.006969,-0.003622,1,0,296469777.281807,-1623698456.324743
-0.011506,0.006969,-0.003622,1,1,158827014.528746,-937480776.401761
0.011882,-0.011901,-0.001509,0,0,637890519.072222,958730718.834270
0.011882,-0.011901,-0.001509,1,-1,503738322.362822,1293722714.402260
0.011882,-0.011901,-0.001509,1,0,17714208.470065,878212811.108747
0.011882,-0.011901,-0.001509,1,1,316823569.433225,154181734.901378
0.020195,-0.009412,0.002467,0,0,6343951718.660439,-9385949091.674551
0.020195,-0.009412,0.002467,1,-1,-1291419654.255676,219834744.009345
0.020195,-0.009412,0.002467,1,0,465875851.281462,340832935.951562
0.020195,-0.009412,0.002467,1,1,1166757535.356044,180955870.427231
0.009151,-0.004373,-0.001532,0,0,-811843525.905901,558630849.118700
0.009151,-0.004373,-0.001532,1,-1,628065689.068333,-845939342.746335
0.009151,-0.004373,-0.001532,1,0,-1070539413.392911,-121498210.732351
0.009151,-0.004373,-0.001532,1,1,-1181290284.439023,2099058995.928987
-0.006059,0.002524,-0.002449,0,0,-122938064.932041,-29232406.449554
-0.006059,0.002524,-0.002449,1,-1,-462852618.757352,1411542318.485632
-0.006059,0.002524,-0.002449,1,0,1102465145.446169,691454113.109362
-0.006059,0.002524,-0.002449,1,1,-330975882.069876,762756699.830612
-0.015159,-0.005521,0.002812,0,0,1533095002.664660,2578639256.227841
-0.015159,-0.005521,0.002812,1,-1,-982121989.423191,-758360368.942951
-0.015159,-0.005521,0.002812,1,0,1152930524.200892,391125748.805265
-0.015159,-0.005521,0.002812,1,1,-3414469903.272543,1165622612.194876
0.003675,-0.002134,-0.003049,0,0,165608133.781200,-1963714135.531538
0.003675,-0.002134,-0.003049,1,-1,803335309.659352,-141929199.229672
0.003675,-0.002134,-0.003049,1,0,510304546.782268,-22238064.675172
0.003675,-0.002134,-0.003049,1,1,629220222.509844,-605334352.385423
-0.010020,-0.002769,-0.000031,0,0,-33890442.727878,-380692472.586416
-0.010020,-0.002769,-0.000031,1,-1,2212660112.089582,1054643127.057591
-0.010020,-0.002769,-0.000031,1,0,2090947331.349090,2006664361.214256
-0.010020,-0.002769,-0.000031,1,1,388819233.430547,-2392236281.791442
0.009998,-0.016063,-0.002629,0,0,1728092420.909793,-857082947.442507
0.009998,-0.016063,-0.002629,1,-1,2650892067.277172,-576327074.207965
0.009998,-0.016063,-0.002629,1,0,365483597.511542,517260824.933231
0.009998,-0.016063,-0.002629,1,1,-879888194.085643,-282060127.853564
0.010895,-0.006626,0.005671,0,0,-1242932588.395201,-2142931747.383023
0.010895,-0.006626,0.005671,1,-1,64219241.314692,-80605384.770870
0.010895,-0.006626,0.005671,1,0,-800636246.035705,-274358187.501815
0.010895,-0.006626,0.005671,1,1,-368201816.076138,788058989.221146
0.011235,-0.013661,-0.005026,0,0,27542882.283991,180947746.050808
0.011235,-0.013661,-0.005026,1,-1,1036895960.759880,-880667950.406473
0.011235,-0.013661,-0.005026,1,0,3531295054.562761,743184967.629629
0.011235,-0.013661,-0.005026,1,1,553794159.104089,-840631709.799091
-0.013770,-0.007219,0.003450,0,0,859349909.163102,351615101.019785
-0.013770,-0.007219,0.003450,1,-1,-1308659672.244487,3177725707.774221
-0.013770,-0.007219,0.003450,1,0,1563915303.317111,-474354395.471907
-0.013770,-0.007219,0.003450,1,1,589282721.209169,-100860353.036347
0.000717,0.002663,-0.001640,0,0,3032288891.824228,1087566680.248260
0.000717,0.002663,-0.001640,1,-1,-1983749857.901798,-2030784116.803237
0.000717,0.002663,-0.001640,1,0,3412753449.041205,304073547.310952
0.000717,0.002663,-0.001640,1,1,-988115177.542384,-1427198622.132984
-0.005526,-0.009558,0.002266,0,0,1315249979.327815,527153059.853342
-0.005526,-0.009558,0.002266,1,-1,418498288.583400,213343773.917910
-0.005526,-0.009558,0.002266,1,0,-1051777134.613500,-1084882490.768786
-0.005526,-0.009558,0.002266,1,1,-358305588.730913,-1168891702.657707
0.003571,0.004441,-0.001103,0,0,-471557037.562699,-609088349.229537
0.003571,0.004441,-0.001103,1,-1,3805409.923832,911908037.037344
0.003571,0.004441,-0.001103,1,0,1508195044.433361,390653446.419982
0.003571,0.004441,-0.001103,1,1,2399246231.858011,-1318380924.000113
-0.018538,-0.009922,0.000344,0,0,423682139.281191,-2565153208.863409
-0.018538,-0.009922,0.000344,1,-1,-986322841.216788,-362347751.193144
-0.018538,-0.009922,0.000344,1,0,1163553353.646887,-243440988.215494
-0.018538,-0.009922,0.000344,1,1,18585305.842461,-629204821.552162
-0.002843,-0.014608,0.000893,0,0,-713357669.269650,448830597.016738
-0.002843,-0.014608,0.000893,1,-1,-3280489539.322062,-2169572455.607659
-0.002843,-0.014608,0.000893,1,0,2227965157.407448,4408844235.311110
-0.002843,-0.014608,0.000893,1,1,3331149815.441533,751528145.575111
-0.018337,-0.010307,-0.000566,0,0,-1388088128.821907,674794317.114929
-0.018337,-0.010307,-0.000566,1,-1,-1297033706.539762,119564438.062936
-0.018337,-0.010307,-0.000566,1,0,-555443141.076936,82740187.295606
-0.018337,-0.010307,-0.000566,1,1,-1230527979.783687,1096283340.821012
-0.009777,-0.003037,-0.000959,0,0,-455202602.496829,-1108171955.409259
-0.009777,-0.003037,-0.000959,1,-1,881548535.911022,-1098530477.916425
-0.009777,-0.003037,-0.000959,1,0,55668382.659753,898322645.204685
-0.009777,-0.003037,-0.000959,1,1,668163436.729881,-786384451.837822
-0.009396,-0.008177,0.001493,0,0,-754078943.275518,-1174171770.844781
-0.009396,-0.008177,0.001493,1,-1,-609940198.800265,1552510923.299951
-0.009396,-0.008177,0.001493,1,0,-411796049.655470,-989730286.669114
-0.009396,-0.008177,0.001493,1,1,1821381488.518173,727329286.310354
0.012565,-0.013971,-0.005449,0,0,-608128453.159516,-227209966.546021
0.012565,-0.013971,-0.005449,1,-1,339831744.133724,652106308.356828
0.012565,-0.013971,-0.005449,1,0,-382550021.809505,-467867752.570902
0.012565,-0.013971,-0.005449,1,1,-27930081.643253,358362208.296403
-0.010962,0.002648,-0.001619,0,0,-546278259.095873,366358553.800537
-0.010962,0.002648,-0.001619,1,-1,3459845277.379816,-2728824553.107969
-0.010962,0.002648,-0.001619,1,0,2411695516.407780,456600505.319359
-0.010962,0.002648,-0.001619,1,1,-3993372704.962711,-497391440.659412
0.014769,-0.001740,-0.004641,0,0,6437208819.518701,-778093544.200814
0.014769,-0.001740,-0.004641,1,-1,215469951.658743,968415175.755436
0.014769,-0.001740,-0.004641,1,0,-1355720843.117723,-373437284.389748
0.014769,-0.001740,-0.004641,1,1,407253571.256219,2091647318.360648
-0.013145,-0.000942,0.001089,0,0,915742898.163660,1070653549.949581
-0.013145,-0.000942,0.001089,1,-1,1380692772.652243,2086976491.103758
-0.013145,-0.000942,0.001089,1,0,-910286764.221709,-64477639.479616
-0.013145,-0.000942,0.001089,1,1,325551251.573235,-200114610.496741
-0.008548,-0.010316,-0.004264,0,0,-427393258.610902,-253636449.064006
-0.008548,-0.010316,-0.004264,1,-1,-1414726287.147115,-107172142.358254
-0.008548,-0.010316,-0.004264,1,0,437410130.053920,-681834070.351740
-0.008548,-0.010316,-0.004264,1,1,913984204.738073,545155181.145391
0.012057,-0.006425,-0.005165,0,0,-2307629578.721656,-1919071773.095518
0.012057,-0.006425,-0.005165,1,-1,181849311.958852,69399247.049734
0.012057,-0.006425,-0.005165,1,0,1624014168.516692,1421564400.444293
0.012057,-0.006425,-0.005165,1,1,177756061.909502,-133772245.888418
-0.016609,-0.009199,-0.003080,0,0,-183839596.620867,15850421.143227
-0.016609,-0.009199,-0.003080,1,-1,1016331759.967233,-1956625742.093355
-0.016609,-0.009199,-0.003080,1,0,-801344371.696610,586351070.282715
-0.016609,-0.009199,-0.003080,1,1,-1654577459.142380,604433866.390456
-0.010021,-0.011159,-0.004937,0,0,-114588864.439136,26759778.984043
-0.010021,-0.011159,-0.004937,1,-1,-791099131.959853,1213123541.582128
-0.010021,-0.011159,-0.004937,1,0,-49567710.739211,-525757539.928200
-0.010021,-0.011159,-0.004937,1,1,-407206513.950776,-1451490944.233518
-0.012703,0.009835,-0.004267,0,0,-1144929640.453682,2291203638.567273
-0.012703,0.009835,-0.004267,1,-1,318458564.777347,202161863.961505
-0.012703,0.009835,-0.004267,1,0,112299701.537644,483573215.163622
-0.012703,0.009835,-0.004267,1,1,-21820966.067111,-216253764.617463
-0.013147,-0.015694,-0.002446,0,0,614658993.842490,-689172213.450987
-0.013147,-0.015694,-0.002446,1,-1,666019884.810554,1433101527.727348
-0.013147,-0.015694,-0.002446,1,0,-1802273661.332439,-356715442.985157
-0.013147,-0.015694,-0.002446,1,1,1305257113.250762,59580496.663355
-0.007624,-0.013835,0.004219,0,0,589102176.246954,-288224170.930074
-0.007624,-0.013835,0.004219,1,-1,1700297482.000991,-1123674194.442575
-0.007624,-0.013835,0.004219,1,0,-1488857352.169518,-337379064.400315
-0.007624,-0.013835,0.004219,1,1,-1994206444.896366,-2575404225.470400
-0.008462,-0.015257,-0.001771,0,0,740616936.560526,375312881.508629
-0.008462,-0.015257,-0.001771,1,-1,-1826387638.585755,-323597088.820483
-0.008462,-0.015257,-0.001771,1,0,-2261526777.553911,-2117700671.819758
-0.008462,-0.015257,-0.001771,1,1,-161245122.502278,1762639825.804008
0.012243,0.001060,-0.000384,0,0,-381932272.620505,-126613245.404555
0.012243,0.001060,-0.000384,1,-1,-1423374728.902504,-1936606086.547924
0.012243,0.001060,-0.000384,1,0,548848157.587939,4971196568.658943
0.012243,0.001060,-0.000384,1,1,3201351318.487948,1148080228.408072
0.010852,-0.014366,0.004189,0,0,2393616549.572740,-798083462.516623
0.010852,-0.014366,0.004189,1,-1,-1722348754.960385,409557128.134838
0.010852,-0.014366,0.004189,1,0,-1056731796.147135,-756425789.019966
0.010852,-0.014366,0.004189,1,1,786697566.785498,-706657335.365308
-0.003031,-0.008403,-0.005517,0,0,483163380.188193,-55810464.085550
-0.003031,-0.008403,-0.005517,1,-1,362040083.309515,170528005.717375
-0.003031,-0.008403,-0.005517,1,0,343025739.777203,-325687884.046900
-0.003031,-0.008403,-0.005517,1,1,-224062042.216770,-723300157.816561
0.016866,-0.011598,0.005966,0,0,193114127.566031,898511033.410125
0.016866,-0.011598,0.005966,1,-1,1555382381.330415,-239079227.665770
0.016866,-0.011598,0.005966,1,0,-419284536.387293,872379655.856086
0.016866,-0.011598,0.005966,1,1,-1582119908.773000,765845546.589912
0.011597,-0.015401,0.000097,0,0,16507157.982465,-30530623.208502
0.011597,-0.015401,0.000097,1,-1,140438706.551924,1083898249.719913
0.011597,-0.015401,0.000097,1,0,252723952.796478,-599647442.774162
0.011597,-0.015401,0.000097,1,1,449602086.375523,-289314093.020530
