geo_name,dragon,mode,2,k,36.271534,max_r,0.026306
source_x,source_y,source_z,n,m,re,im
0.015466,-0.015813,-0.000473,0,0,10997.918999,2720.880883
0.015466,-0.015813,-0.000473,1,-1,-20729.695952,66085.316056
0.015466,-0.015813,-0.000473,1,0,-4638.715205,-28068.535705
0.015466,-0.015813,-0.000473,1,1,1186.454296,-14404.462136
0.019316,-0.012212,0.003047,0,0,71445.128739,103307.655952
0.019316,-0.012212,0.003047,1,-1,308874.488491,-200492.680133
0.019316,-0.012212,0.003047,1,0,-64881.977391,-439508.359515
0.019316,-0.012212,0.003047,1,1,317781.961657,75732.466632
-0.002934,-0.014297,0.003306,0,0,26284.984402,149255.342987
-0.002934,-0.014297,0.003306,1,-1,-26911.980842,2146.310325
-0.002934,-0.014297,0.003306,1,0,-12678.572307,87028.308820
-0.002934,-0.014297,0.003306,1,1,-18662.352384,-11997.303398
0.010435,-0.015779,0.003107,0,0,-16218.458667,12446.542097
0.010435,-0.015779,0.003107,1,-1,81043.814169,100676.949766
0.010435,-0.015779,0.003107,1,0,2794.425601,24873.555494
0.010435,-0.015779,0.003107,1,1,51559.417564,-99706.734955
-0.009038,0.003313,-0.000240,0,0,324.198377,50312.030498
-0.009038,0.003313,-0.000240,1,-1,-114536.425332,-971.713411
-0.009038,0.003313,-0.000240,1,0,13885.610593,153262.988037
-0.009038,0.003313,-0.000240,1,1,-121315.990127,14716.173334
0.002740,0.005068,-0.002552,0,0,11824.683292,118932.863422
0.002740,0.005068,-0.002552,1,-1,113796.767790,-99823.069779
0.002740,0.005068,-0.002552,1,0,52480.282611,-247348.899200
0.002740,0.005068,-0.002552,1,1,103655.221238,111743.284641
-0.008185,-0.000764,-0.003338,0,0,1603.995179,64664.219043
-0.008185,-0.000764,-0.003338,1,-1,-17687.572714,24963.612177
-0.008185,-0.000764,-0.003338,1,0,-15764.767722,-160382.267248
-0.008185,-0.000764,-0.003338,1,1,-18221.854146,-30369.010950
0.010889,-0.006155,-0.005959,0,0,29967.610488,-9396.002430
0.010889,-0.006155,-0.005959,1,-1,14783.296060,70942.900915
0.010889,-0.006155,-0.005959,1,0,-53447.560506,-72222.884481
0.010889,-0.006155,-0.005959,1,1,-8688.511183,-47791.691330
-0.011506,0.006969,-0.003622,0,0,11237.612516,111769.864739
-0.011506,0.006969,-0.003622,1,-1,-128401.152664,15609.317851
-0.011506,0.006969,-0.003622,1,0,1580.392314,143007.682690
-0.011506,0.006969,-0.003622,1,1,-132948.102402,2194.326310
0.011882,-0.011901,-0.001509,0,0,9897.716442,78192.044265
0.011882,-0.011901,-0.001509,1,-1,-836.955377,121520.489574
0.011882,-0.011901,-0.001509,1,0,-3370.008146,212596.283994
0.011882,-0.011901,-0.001509,1,1,34857.108490,-113044.244402
0.020195,-0.009412,0.002467,0,0,101315.450430,280616.904791
0.020195,-0.009412,0.002467,1,-1,735.451483,-6660.527283
0.020195,-0.009412,0.002467,1,0,519.391428,8732.053888
0.020195,-0.009412,0.002467,1,1,4075.962777,8878.457172
0.009151,-0.004373,-0.001532,0,0,15911.034070,162214.624056
0.009151,-0.004373,-0.001532,1,-1,-70830.976876,-100349.000104
0.009151,-0.004373,-0.001532,1,0,-13420.926543,43422.231062
0.009151,-0.004373,-0.001532,1,1,-67632.436494,78458.061751
-0.006059,0.002524,-0.002449,0,0,844.804044,69638.638192
-0.006059,0.002524,-0.002449,1,-1,-2800.362481,14857.668520
-0.006059,0.002524,-0.002449,1,0,-4711.115940,-5006.213945
-0.006059,0.002524,-0.002449,1,1,-22880.471260,-19496.986803
-0.015159,-0.005521,0.002812,0,0,-39757.097360,-354750.045627
-0.015159,-0.005521,0.002812,1,-1,-252867.635524,-162453.181225
-0.015159,-0.005521,0.002812,1,0,34411.910942,-52196.245861
-0.015159,-0.005521,0.002812,1,1,-188181.177634,225126.468033
0.003675,-0.002134,-0.003049,0,0,17617.422823,181066.822516
0.003675,-0.002134,-0.003049,1,-1,10097.989407,-72720.227920
0.003675,-0.002134,-0.003049,1,0,-24480.052501,-98567.440147
0.003675,-0.002134,-0.003049,1,1,27278.766567,56947.462623
-0.010020,-0.002769,-0.000031,0,0,-4892.416061,1163.393533
-0.010020,-0.002769,-0.000031,1,-1,166125.171605,301750.782725
-0.010020,-0.002769,-0.000031,1,0,51776.325671,273716.125397
-0.010020,-0.002769,-0.000031,1,1,72304.234309,-330900.027850
0.009998,-0.016063,-0.002629,0,0,12519.175576,108613.090713
0.009998,-0.016063,-0.002629,1,-1,-60380.002475,126309.426402
0.009998,-0.016063,-0.002629,1,0,2343.640612,-44398.299838
0.009998,-0.016063,-0.002629,1,1,-85879.068247,-105243.535271
0.010895,-0.006626,0.005671,0,0,-8935.577745,-16460.813628
0.010895,-0.006626,0.005671,1,-1,-3680.202466,26003.795091
0.010895,-0.006626,0.005671,1,0,7649.434744,35515.508680
0.010895,-0.006626,0.005671,1,1,-5806.101753,-27121.819315
0.011235,-0.013661,-0.005026,0,0,23142.411728,80590.402151
0.011235,-0.013661,-0.005026,1,-1,-173574.494895,17071.902890
0.011235,-0.013661,-0.005026,1,0,19028.993655,-15133.748745
0.011235,-0.013661,-0.005026,1,1,-176488.121333,-24782.116387
-0.013770,-0.007219,0.003450,0,0,-28681.709784,-253775.047164
-0.013770,-0.007219,0.003450,1,-1,-134822.081769,18011.187822
-0.013770,-0.007219,0.003450,1,0,10107.618600,157135.469840
-0.013770,-0.007219,0.003450,1,1,-110112.513477,1607.294995
0.000717,0.002663,-0.001640,0,0,12744.613449,94246.405366
0.000717,0.002663,-0.001640,1,-1,155241.146977,-69351.634254
0.000717,0.002663,-0.001640,1,0,19095.843706,-11839.281746
0.000717,0.002663,-0.001640,1,1,149292.795558,66828.636472
-0.005526,-0.009558,0.002266,0,0,8327.965029,49351.556765
-0.005526,-0.009558,0.002266,1,-1,32728.248183,16022.678871
-0.005526,-0.009558,0.002266,1,0,5645.944415,18429.459420
-0.005526,-0.009558,0.002266,1,1,24427.899232,-32863.174275
0.003571,0.004441,-0.001103,0,0,16418.694734,168373.400514
0.003571,0.004441,-0.001103,1,-1,-121942.885174,-139558.895492
0.003571,0.004441,-0.001103,1,0,-1185.264189,-97525.251991
0.003571,0.004441,-0.001103,1,1,-70938.941797,168350.850271
-0.018538,-0.009922,0.000344,0,0,-69173.578421,-559015.509827
