geo_name,ellipsoid,mode,4,k,305.054303,max_r,0.060000
source_x,source_y,source_z,n,m,re,im
0.020506,-0.008120,0.006440,0,0,-8053593.946041,-4151644.978816
0.020506,-0.008120,0.006440,1,-1,4269856.517314,-6833253.451764
0.020506,-0.008120,0.006440,1,0,11801347.461162,-5037096.360989
0.020506,-0.008120,0.006440,1,1,7755238.579936,6144879.939215
-0.030394,0.002489,0.025279,0,0,-8988274.026618,5609104.307994
-0.030394,0.002489,0.025279,1,-1,6634721.630063,16564906.430257
-0.030394,0.002489,0.025279,1,0,3366462.105637,28039148.904570
-0.030394,0.002489,0.025279,1,1,-9799714.907625,-13192813.736912
0.006866,-0.006781,0.026652,0,0,131023.154755,16181456.998799
0.006866,-0.006781,0.026652,1,-1,-11654826.544434,-5994674.890339
0.006866,-0.006781,0.026652,1,0,-12635281.106265,-10815513.421408
0.006866,-0.006781,0.026652,1,1,-4395568.882495,-12411332.530875
0.005571,-0.007079,0.025843,0,0,3362505.898270,13614953.382587
0.005571,-0.007079,0.025843,1,-1,-12719841.859988,-1536945.167456
0.005571,-0.007079,0.025843,1,0,-12674895.426291,-5101321.468945
0.005571,-0.007079,0.025843,1,1,-7657268.581211,-11805485.878573
0.007980,0.009458,0.008348,0,0,-1482329.583103,4111992.079470
0.007980,0.009458,0.008348,1,-1,-2275493.538227,-9224508.679413
0.007980,0.009458,0.008348,1,0,-1472185.802849,2450347.949134
0.007980,0.009458,0.008348,1,1,-9878938.775694,3997536.046364
-0.020882,-0.007930,-0.008201,0,0,-2871338.975258,-178599.231471
-0.020882,-0.007930,-0.008201,1,-1,118056.346559,2929406.011454
-0.020882,-0.007930,-0.008201,1,0,3638947.570956,-3260507.721534
-0.020882,-0.007930,-0.008201,1,1,-8350469.980882,-9355126.202393
-0.036866,0.002475,-0.014292,0,0,-16542437.619591,3276934.968810
-0.036866,0.002475,-0.014292,1,-1,2581273.145302,14676331.035347
-0.036866,0.002475,-0.014292,1,0,8616545.288540,619569.077914
-0.036866,0.002475,-0.014292,1,1,-9521526.345753,-11026123.877793
0.007471,-0.004308,-0.034576,0,0,881526.950447,-4647341.924781
0.007471,-0.004308,-0.034576,1,-1,-595316.798034,-11792954.889383
0.007471,-0.004308,-0.034576,1,0,13827158.555096,-13290955.320430
0.007471,-0.004308,-0.034576,1,1,-10543823.096690,-16259948.513151
0.038833,0.000961,-0.016420,0,0,-20368483.751082,-17558512.658422
0.038833,0.000961,-0.016420,1,-1,-6754845.531256,-40813921.793208
0.038833,0.000961,-0.016420,1,0,-279970.928773,12068257.792807
0.038833,0.000961,-0.016420,1,1,-28717220.950485,16037805.867549
0.037320,0.003522,-0.001608,0,0,-9342253.470988,14104618.023561
0.037320,0.003522,-0.001608,1,-1,-24689153.786759,-9447635.893245
0.037320,0.003522,-0.001608,1,0,21703679.605372,11185201.902116
0.037320,0.003522,-0.001608,1,1,29064940.076476,3202935.677236
-0.013313,0.007067,0.022770,0,0,1460521.532237,430448.738781
-0.013313,0.007067,0.022770,1,-1,-2670301.551590,4987962.460152
-0.013313,0.007067,0.022770,1,0,6378807.101273,8378175.773649
-0.013313,0.007067,0.022770,1,1,-8322868.802354,-12355636.270714
-0.004544,0.009888,-0.001661,0,0,3395364.406074,-8189552.566034
-0.004544,0.009888,-0.001661,1,-1,6300534.205445,14365963.902214
-0.004544,0.009888,-0.001661,1,0,2013347.479167,-8352502.482120
-0.004544,0.009888,-0.001661,1,1,10037126.214929,-10465986.099764
-0.039239,0.002266,-0.007434,0,0,-17284916.254010,-1808408.135302
-0.039239,0.002266,-0.007434,1,-1,-5127714.830918,18213662.389877
-0.039239,0.002266,-0.007434,1,0,1204049.710624,18722048.610525
-0.039239,0.002266,-0.007434,1,1,-4842160.846320,-24597836.740590
0.002960,-0.007407,0.024758,0,0,6158965.767250,7172450.012754
0.002960,-0.007407,0.024758,1,-1,-11818459.816939,3700359.841689
0.002960,-0.007407,0.024758,1,0,-8476381.277317,1746239.511214
0.002960,-0.007407,0.024758,1,1,-9596032.627229,-7245002.696191
-0.007006,0.009249,-0.011538,0,0,-4208943.514103,6377139.368492
-0.007006,0.009249,-0.011538,1,-1,-13265876.528802,2120926.749759
-0.007006,0.009249,-0.011538,1,0,-3535382.214780,4429034.116661
-0.007006,0.009249,-0.011538,1,1,-3040977.116242,-6840028.539522
0.013439,0.008824,0.010412,0,0,213996.469592,3989383.199373
0.013439,0.008824,0.010412,1,-1,966306.367594,-342689.544700
0.013439,0.008824,0.010412,1,0,1287700.682855,2123945.189831
0.013439,0.008824,0.010412,1,1,2055021.262651,-4563969.782197
-0.022612,0.007498,-0.009424,0,0,-7036700.167591,-839713.606615
-0.022612,0.007498,-0.009424,1,-1,-6394666.956449,9401502.687958
-0.022612,0.007498,-0.009424,1,0,-9737524.005827,4443749.840656
-0.022612,0.007498,-0.009424,1,1,-6423424.997180,-13318075.624589
0.012001,-0.003080,0.036360,0,0,10805485.408768,-2751329.945375
0.012001,-0.003080,0.036360,1,-1,1061699.315425,11533804.821339
0.012001,-0.003080,0.036360,1,0,9888831.312872,14983722.338636
0.012001,-0.003080,0.036360,1,1,-10909746.561020,13369290.241116
-0.029797,0.002322,-0.026520,0,0,2186983.965429,-6473140.742427
-0.029797,0.002322,-0.026520,1,-1,3555866.193032,-4271373.320295
-0.029797,0.002322,-0.026520,1,0,-2379090.829922,3906205.894616
-0.029797,0.002322,-0.026520,1,1,-1177938.314725,-5542959.013188
0.027890,-0.002633,0.027539,0,0,4271661.774163,-2697939.480870
0.027890,-0.002633,0.027539,1,-1,1773323.168441,6863349.792224
0.027890,-0.002633,0.027539,1,0,1820674.014187,3845630.563063
0.027890,-0.002633,0.027539,1,1,5157040.632846,-4500610.922867
-0.000229,0.009966,-0.002006,0,0,1458943.431391,-378108.475653
-0.000229,0.009966,-0.002006,1,-1,5380741.396410,-223733.020442
-0.000229,0.009966,-0.002006,1,0,1637728.910106,-2295122.996949
-0.000229,0.009966,-0.002006,1,1,8417663.581411,2166389.207930
0.011298,0.007469,0.021914,0,0,7593226.819909,2430051.207034
0.011298,0.007469,0.021914,1,-1,-13988044.670275,1749679.707304
0.011298,0.007469,0.021914,1,0,13008952.817794,-1349149.962822
0.011298,0.007469,0.021914,1,1,-1487973.211969,-769798.718883
0.011092,-0.009485,0.001518,0,0,1988442.074567,-12667952.724831
0.011092,-0.009485,0.001518,1,-1,-2848314.177636,1362828.338151
0.011092,-0.009485,0.001518,1,0,1016893.625972,2985331.783577
0.011092,-0.009485,0.001518,1,1,-6331500.547398,-7658907.542976
0.028028,0.005868,0.012760,0,0,10018652.612080,-4100384.034254
0.028028,0.005868,0.012760,1,-1,-3586369.732014,4304564.757630
0.028028,0.005868,0.012760,1,0,-3908439.607640,-23022068.770024
0.028028,0.005868,0.012760,1,1,-15069847.428032,-3988479.678282
-0.032099,-0.004128,0.015954,0,0,-7514071.903217,24026870.177920
-0.032099,-0.004128,0.015954,1,-1,34283124.666752,-18028168.400554
-0.032099,-0.004128,0.015954,1,0,-28767806.885207,-42815780.067430
-0.032099,-0.004128,0.015954,1,1,-8052497.885289,-2578787.145599
-0.037925,0.003021,0.005852,0,0,-17280469.279821,5103994.374741
-0.037925,0.003021,0.005852,1,-1,17747572.322940,14466335.617583
-0.037925,0.003021,0.005852,1,0,10389504.995689,19543071.051220
-0.037925,0.003021,0.005852,1,1,-2880590.176487,-13950322.421089
-0.025059,0.007353,0.002420,0,0,-5967997.130397,-1237920.881119
-0.025059,0.007353,0.002420,1,-1,-2508176.078132,19077964.956571
-0.025059,0.007353,0.002420,1,0,-16957750.380257,12401775.577621
-0.025059,0.007353,0.002420,1,1,4378284.143601,-18998108.627569
0.028775,0.004749,0.018426,0,0,4414732.566242,6610135.585713
0.028775,0.004749,0.018426,1,-1,-5838290.663158,-5041424.540215
0.028775,0.004749,0.018426,1,0,4245448.635267,8838016.543416
0.028775,0.004749,0.018426,1,1,3441790.571750,-5348089.923013
-0.007402,0.005830,-0.030079,0,0,-13150731.683751,-6238704.032924
-0.007402,0.005830,-0.030079,1,-1,-18423027.717798,1607760.111343
-0.007402,0.005830,-0.030079,1,0,-8020002.198876,31788516.240525
-0.007402,0.005830,-0.030079,1,1,-25377440.975852,2325102.334905
0.000214,0.009965,-0.002179,0,0,1247921.691116,-300216.435748
0.000214,0.009965,-0.002179,1,-1,5847840.758171,-1997325.714834
0.000214,0.009965,-0.002179,1,0,1305110.925281,-2499895.034047
0.000214,0.009965,-0.002179,1,1,8746807.409898,3994745.124501
-0.002853,0.007779,-0.022938,0,0,15218356.748133,-5499568.098127
-0.002853,0.007779,-0.022938,1,-1,16320979.359362,2315296.006385
-0.002853,0.007779,-0.022938,1,0,26947660.400872,-5371646.194237
-0.002853,0.007779,-0.022938,1,1,19218157.738547,-1258048.381518
-0.001413,-0.008829,0.016927,0,0,-2440649.054346,-3002295.926176
-0.001413,-0.008829,0.016927,1,-1,6767725.345911,7366797.580399
-0.001413,-0.008829,0.016927,1,0,8291658.319699,1149396.938428
-0.001413,-0.008829,0.016927,1,1,11587341.583377,-162187.909981
-0.015944,-0.007196,-0.020380,0,0,4030112.665730,1098034.257931
-0.015944,-0.007196,-0.020380,1,-1,9505287.412095,4823217.870040
-0.015944,-0.007196,-0.020380,1,0,-11845647.774160,672025.266815
-0.015944,-0.007196,-0.020380,1,1,2396022.625624,-2548641.417111
0.027972,0.002807,-0.026990,0,0,-9284298.757304,4459503.910935
0.027972,0.002807,-0.026990,1,-1,-17880157.631362,-6186952.881432
0.027972,0.002807,-0.026990,1,0,387634.120873,8214743.699782
0.027972,0.002807,-0.026990,1,1,2866320.690269,-7727152.198128
-0.016622,0.008246,-0.012378,0,0,1409687.961421,5066444.826950
-0.016622,0.008246,-0.012378,1,-1,115792.498613,-5806191.598899
-0.016622,0.008246,-0.012378,1,0,192370.451673,-1287399.453604
-0.016622,0.008246,-0.012378,1,1,-9070616.076629,-7450806.671350
-0.023679,-0.004477,-0.025688,0,0,3126704.492021,-11779473.003935
-0.023679,-0.004477,-0.025688,1,-1,-3007004.698677,-456392.000808
-0.023679,-0.004477,-0.025688,1,0,7077888.342516,1235950.870107
-0.023679,-0.004477,-0.025688,1,1,3772358.403431,-8129392.817893
0.010550,-0.007882,-0.020010,0,0,2173197.763308,-3167346.310244
0.010550,-0.007882,-0.020010,1,-1,-5333427.778701,-1701801.578453
0.010550,-0.007882,-0.020010,1,0,2779506.393328,567107.924217
0.010550,-0.007882,-0.020010,1,1,3040660.462595,-11286407.868812
-0.037127,0.003191,-0.008140,0,0,-10801058.533137,7159114.412678
-0.037127,0.003191,-0.008140,1,-1,12023909.892158,6053478.112878
-0.037127,0.003191,-0.008140,1,0,19011834.621244,2660418.031979
-0.037127,0.003191,-0.008140,1,1,-15007129.788933,-3241148.554278
0.009052,0.005631,0.030246,0,0,-9107541.661202,3049058.453639
0.009052,0.005631,0.030246,1,-1,11691386.501276,-4817409.127194
0.009052,0.005631,0.030246,1,0,-5321623.616515,20384181.841587
0.009052,0.005631,0.030246,1,1,10295073.546898,-6752040.849512
0.030003,-0.006071,-0.003352,0,0,3574606.322933,-5316769.170701
0.030003,-0.006071,-0.003352,1,-1,9980586.724484,7637920.421309
0.030003,-0.006071,-0.003352,1,0,4255647.454458,25427710.376048
0.030003,-0.006071,-0.003352,1,1,-8019458.856695,-5152445.995023
0.031659,-0.005298,0.007888,0,0,13681658.028846,18549547.252110
0.031659,-0.005298,0.007888,1,-1,-18090942.447120,26498069.276661
0.031659,-0.005298,0.007888,1,0,-16051536.443448,23935467.820037
0.031659,-0.005298,0.007888,1,1,-2627833.019369,-20596522.516889
0.014947,0.004901,0.030355,0,0,-7728445.252544,-6186986.353087
0.014947,0.004901,0.030355,1,-1,4473325.069671,-4825745.515179
0.014947,0.004901,0.030355,1,0,-10388452.670160,10322895.447863
0.014947,0.004901,0.030355,1,1,784771.991658,12197457.094683
-0.029696,0.000810,-0.030342,0,0,3407573.985109,751688.679947
-0.029696,0.000810,-0.030342,1,-1,19898876.252579,7998845.718982
-0.029696,0.000810,-0.030342,1,0,1337432.149920,-2976131.399928
-0.029696,0.000810,-0.030342,1,1,4027011.953588,5105476.499438
0.015448,0.001929,0.037556,0,0,13400878.758717,11869718.705355
0.015448,0.001929,0.037556,1,-1,-18717335.708125,6584028.356735
0.015448,0.001929,0.037556,1,0,1875218.087480,-18117922.642361
0.015448,0.001929,0.037556,1,1,-17358295.994629,-16220579.363793
-0.032638,0.004710,0.010666,0,0,-933421.978290,7859474.253388
-0.032638,0.004710,0.010666,1,-1,5110191.176895,-16944543.117008
-0.032638,0.004710,0.010666,1,0,21429143.789233,-1434859.729435
-0.032638,0.004710,0.010666,1,1,-20773815.812119,3865628.254883
0.013739,-0.006745,-0.023992,0,0,1362666.723402,-3629266.768709
0.013739,-0.006745,-0.023992,1,-1,-4651011.332174,-1043278.745432
0.013739,-0.006745,-0.023992,1,0,-160610.798324,-3830074.127920
0.013739,-0.006745,-0.023992,1,1,246115.208240,5537215.890878
-0.015510,-0.008632,-0.010021,0,0,916752.634885,529817.986027
-0.015510,-0.008632,-0.010021,1,-1,-2891456.527168,298495.189519
-0.015510,-0.008632,-0.010021,1,0,-555743.323702,-896100.761368
