geo_name,ellipsoid,mode,2,k,293.670924,max_r,0.060000
source_x,source_y,source_z,n,m,re,im
0.020506,-0.008120,0.006440,0,0,18339788.855070,-7861478.149333
0.020506,-0.008120,0.006440,1,-1,6775495.191460,7803843.608568
0.020506,-0.008120,0.006440,1,0,8736040.480544,9915315.824380
0.020506,-0.008120,0.006440,1,1,-6507600.344219,445934.395441
-0.030394,0.002489,0.025279,0,0,-14020273.315806,19403449.949527
-0.030394,0.002489,0.025279,1,-1,29325363.866755,-2331214.816286
-0.030394,0.002489,0.025279,1,0,-8938797.439901,26104360.330812
-0.030394,0.002489,0.025279,1,1,-26658809.165825,4597406.058673
0.006866,-0.006781,0.026652,0,0,5203736.824920,6690779.459683
0.006866,-0.006781,0.026652,1,-1,-5703078.339017,-3339499.109799
0.006866,-0.006781,0.026652,1,0,-6740895.981716,-4179675.086847
0.006866,-0.006781,0.026652,1,1,-2529486.321426,-5167918.500173
0.005571,-0.007079,0.025843,0,0,6409231.861423,5243840.037247
0.005571,-0.007079,0.025843,1,-1,-7304405.953487,925823.978871
0.005571,-0.007079,0.025843,1,0,-4708394.203007,-1417440.876078
0.005571,-0.007079,0.025843,1,1,-4847488.990066,-2334286.885482
0.007980,0.009458,0.008348,0,0,-8046442.493479,-1301310.674098
0.007980,0.009458,0.008348,1,-1,376060.335493,1834482.277143
0.007980,0.009458,0.008348,1,0,7188906.561516,-14849706.706578
0.007980,0.009458,0.008348,1,1,615752.461349,-435003.491505
-0.020882,-0.007930,-0.008201,0,0,14602542.416981,-7643286.914321
-0.020882,-0.007930,-0.008201,1,-1,-631571.474058,-11013085.761155
-0.020882,-0.007930,-0.008201,1,0,13460950.751498,3718047.529548
-0.020882,-0.007930,-0.008201,1,1,17212514.590909,5860784.736538
-0.036866,0.002475,-0.014292,0,0,42365.085321,10416140.450454
-0.036866,0.002475,-0.014292,1,-1,10619894.030638,2477966.962204
-0.036866,0.002475,-0.014292,1,0,1131735.575682,17404744.431095
-0.036866,0.002475,-0.014292,1,1,-9273209.380005,1920278.989867
0.007471,-0.004308,-0.034576,0,0,-7221810.257053,-1827171.248138
0.007471,-0.004308,-0.034576,1,-1,-11039459.850868,2315878.495490
0.007471,-0.004308,-0.034576,1,0,18874614.296406,5802992.142389
0.007471,-0.004308,-0.034576,1,1,-2271946.090572,8458921.040680
0.038833,0.000961,-0.016420,0,0,2911652.012239,6342051.383358
0.038833,0.000961,-0.016420,1,-1,-17900765.437080,4480770.631756
0.038833,0.000961,-0.016420,1,0,-23099102.029037,9096343.682446
0.038833,0.000961,-0.016420,1,1,4108253.613142,17629638.864844
0.037320,0.003522,-0.001608,0,0,2337346.067847,10830434.720576
0.037320,0.003522,-0.001608,1,-1,-8616610.954163,296438.062454
0.037320,0.003522,-0.001608,1,0,20600297.771326,13337716.892311
0.037320,0.003522,-0.001608,1,1,15792034.424991,-9220714.002893
-0.013313,0.007067,0.022770,0,0,-18498581.054954,-6991474.309782
-0.013313,0.007067,0.022770,1,-1,7329210.145801,8936690.069474
-0.013313,0.007067,0.022770,1,0,-4744106.582229,-2543623.312169
-0.013313,0.007067,0.022770,1,1,11227740.223110,4470592.576587
-0.004544,0.009888,-0.001661,0,0,-2154407.391491,10174430.652173
-0.004544,0.009888,-0.001661,1,-1,5628827.988211,16244618.576047
-0.004544,0.009888,-0.001661,1,0,28665191.452972,-20517368.250374
-0.004544,0.009888,-0.001661,1,1,-11495781.286809,-14228755.511842
-0.039239,0.002266,-0.007434,0,0,-4392989.584653,12689232.628975
-0.039239,0.002266,-0.007434,1,-1,8146376.305213,-262778.016608
-0.039239,0.002266,-0.007434,1,0,-11271612.513503,14663434.068453
-0.039239,0.002266,-0.007434,1,1,-12104609.991242,-4471705.689451
0.002960,-0.007407,0.024758,0,0,7069537.026990,2233545.352449
0.002960,-0.007407,0.024758,1,-1,-8200071.914770,3978481.783602
0.002960,-0.007407,0.024758,1,0,-1150699.236249,1940779.715726
0.002960,-0.007407,0.024758,1,1,-5863657.537942,1664264.966903
-0.007006,0.009249,-0.011538,0,0,-1438493.099278,-686754.930674
-0.007006,0.009249,-0.011538,1,-1,5373307.382449,-5712148.460409
-0.007006,0.009249,-0.011538,1,0,25567532.976988,-20624849.169635
-0.007006,0.009249,-0.011538,1,1,4472525.385525,-1848615.323869
0.013439,0.008824,0.010412,0,0,-11394644.217877,7412631.614387
0.013439,0.008824,0.010412,1,-1,-4353958.034280,2014592.492570
0.013439,0.008824,0.010412,1,0,12633351.776656,-2305074.006193
0.013439,0.008824,0.010412,1,1,5773221.604723,-10292107.165771
-0.022612,0.007498,-0.009424,0,0,-1818707.727589,-442424.077003
-0.022612,0.007498,-0.009424,1,-1,617420.976245,3418601.164600
-0.022612,0.007498,-0.009424,1,0,3931887.860195,-1820921.251964
-0.022612,0.007498,-0.009424,1,1,-2158336.465971,-10749088.604559
0.012001,-0.003080,0.036360,0,0,-5946558.941987,-11037212.688913
0.012001,-0.003080,0.036360,1,-1,7481117.836222,3085564.275766
0.012001,-0.003080,0.036360,1,0,14316187.454945,14323410.999259
0.012001,-0.003080,0.036360,1,1,-10820818.399360,9427639.058090
-0.029797,0.002322,-0.026520,0,0,2458437.113165,12948352.414752
-0.029797,0.002322,-0.026520,1,-1,5017393.213373,9378616.814480
-0.029797,0.002322,-0.026520,1,0,12126157.142697,18983684.742372
-0.029797,0.002322,-0.026520,1,1,-7445882.329027,8179645.223848
0.027890,-0.002633,0.027539,0,0,-636495.465686,-5971476.248976
0.027890,-0.002633,0.027539,1,-1,8432888.067421,9183230.493482
0.027890,-0.002633,0.027539,1,0,10372094.737131,12446541.213120
