geo_name,ellipsoid,mode,5,k,321.390159,max_r,0.060000
source_x,source_y,source_z,n,m,re,im
0.020506,-0.008120,0.006440,0,0,713070.885976,-886793.829832
0.020506,-0.008120,0.006440,1,-1,373656.838017,-41834.674449
0.020506,-0.008120,0.006440,1,0,-114143.946674,1129745.559483
0.020506,-0.008120,0.006440,1,1,-369530.831529,96398.108472
-0.030394,0.002489,0.025279,0,0,-5528064.806022,2249775.770951
-0.030394,0.002489,0.025279,1,-1,3916278.951400,1897398.117172
-0.030394,0.002489,0.025279,1,0,2458983.218336,11575680.823833
-0.030394,0.002489,0.025279,1,1,-2525644.385888,-7906288.140176
0.006866,-0.006781,0.026652,0,0,-258566.246597,-1417745.235679
0.006866,-0.006781,0.026652,1,-1,1721904.566718,764261.207184
0.006866,-0.006781,0.026652,1,0,1419662.187658,-901313.354193
0.006866,-0.006781,0.026652,1,1,1618164.000912,1875545.792106
0.005571,-0.007079,0.025843,0,0,-546383.269705,-790308.569585
0.005571,-0.007079,0.025843,1,-1,1533086.296454,16337.172865
0.005571,-0.007079,0.025843,1,0,1269052.041144,-1431735.145984
0.005571,-0.007079,0.025843,1,1,1589614.182051,1411725.757915
0.007980,0.009458,0.008348,0,0,62215.729573,22613.215186
0.007980,0.009458,0.008348,1,-1,802534.533820,132060.373474
0.007980,0.009458,0.008348,1,0,-41694.436664,-66616.393831
0.007980,0.009458,0.008348,1,1,9649.506773,166287.840980
-0.020882,-0.007930,-0.008201,0,0,432906.150337,113451.431944
-0.020882,-0.007930,-0.008201,1,-1,-700174.128548,-147956.541881
-0.020882,-0.007930,-0.008201,1,0,-1167441.823213,-1332600.887247
-0.020882,-0.007930,-0.008201,1,1,-1332292.400281,-620435.997723
-0.036866,0.002475,-0.014292,0,0,-1458976.593860,847866.764969
-0.036866,0.002475,-0.014292,1,-1,835363.630854,2182925.879761
-0.036866,0.002475,-0.014292,1,0,1276350.381404,-476418.585997
-0.036866,0.002475,-0.014292,1,1,-1294367.509131,-608734.301952
0.007471,-0.004308,-0.034576,0,0,-860417.951429,-225219.370470
0.007471,-0.004308,-0.034576,1,-1,-1956735.783980,-3718695.170220
0.007471,-0.004308,-0.034576,1,0,1226212.834897,-1349674.563622
0.007471,-0.004308,-0.034576,1,1,-2652783.530282,-2410431.619293
0.038833,0.000961,-0.016420,0,0,4637711.630913,2446827.222070
0.038833,0.000961,-0.016420,1,-1,-1339166.806546,9106483.782890
