geo_name,sphere,mode,24,k,349.427273,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-12240263.395280,8628502.398215
0.036091,0.014936,0.007144,1,-1,20175126.115359,82012180.678141
0.036091,0.014936,0.007144,1,0,32799954.121435,50368507.633840
0.036091,0.014936,0.007144,1,1,-61620463.914376,-55709673.213093
-0.021662,0.018969,0.027326,0,0,-32710944.530952,-18221228.076986
-0.021662,0.018969,0.027326,1,-1,30137097.287221,18137298.238068
-0.021662,0.018969,0.027326,1,0,-45517007.846070,-49186854.544663
-0.021662,0.018969,0.027326,1,1,-21289235.676503,-29738951.265058
-0.026900,-0.006529,0.028354,0,0,-7292727.507646,21043149.540376
-0.026900,-0.006529,0.028354,1,-1,-3748665.397465,6586865.514767
-0.026900,-0.006529,0.028354,1,0,1466290.131698,15978883.178929
-0.026900,-0.006529,0.028354,1,1,-2206715.260347,12264922.871963
-0.024022,-0.015547,0.027479,0,0,-13052827.640112,19513462.781166
-0.024022,-0.015547,0.027479,1,-1,-57128689.672095,10448198.115136
-0.024022,-0.015547,0.027479,1,0,-26342839.908842,-46520945.835099
-0.024022,-0.015547,0.027479,1,1,-13749627.506600,68216927.063562
-0.034611,0.016964,0.009564,0,0,-7359479.868279,-2056899.764519
-0.034611,0.016964,0.009564,1,-1,-14913953.655327,-2480287.659287
-0.034611,0.016964,0.009564,1,0,-1322866.560671,3991531.451203
-0.034611,0.016964,0.009564,1,1,-6744281.408279,19347296.949311
0.010430,0.037076,-0.009450,0,0,-25972141.199732,-2101282.958186
0.010430,0.037076,-0.009450,1,-1,3134198.026283,-18123603.695691
0.010430,0.037076,-0.009450,1,0,-17423624.026360,-20856122.843480
0.010430,0.037076,-0.009450,1,1,14198953.289801,-7054610.504012
0.007052,0.035562,-0.016049,0,0,-31691639.734127,-10518860.406032
0.007052,0.035562,-0.016049,1,-1,-24198738.937598,23462756.570075
0.007052,0.035562,-0.016049,1,0,-57324230.973407,-77595732.645756
0.007052,0.035562,-0.016049,1,1,-41674791.545841,22300689.251358
-0.006088,0.017314,-0.035222,0,0,-3768059.688944,16574119.377705
-0.006088,0.017314,-0.035222,1,-1,-10073407.306362,22891254.290299
-0.006088,0.017314,-0.035222,1,0,-9612382.647891,-13071253.385434
-0.006088,0.017314,-0.035222,1,1,-11091814.519010,9346641.027330
-0.013237,-0.032838,-0.017817,0,0,-242387.331753,15183537.096487
-0.013237,-0.032838,-0.017817,1,-1,12077460.511465,-14631089.718376
-0.013237,-0.032838,-0.017817,1,0,-16548073.610151,-20685800.808855
-0.013237,-0.032838,-0.017817,1,1,22235056.011821,3599776.755601
-0.017181,-0.035689,-0.001534,0,0,-22963374.049627,-21129992.206381
-0.017181,-0.035689,-0.001534,1,-1,-4977255.121123,-14015276.303373
-0.017181,-0.035689,-0.001534,1,0,-6362933.350805,-7104981.200148
-0.017181,-0.035689,-0.001534,1,1,4197437.528373,9679100.246727
-0.030868,-0.002119,0.024829,0,0,-17063053.462426,11386235.305081
-0.030868,-0.002119,0.024829,1,-1,35236120.050028,33020177.087167
-0.030868,-0.002119,0.024829,1,0,2607875.326237,-6023476.678442
-0.030868,-0.002119,0.024829,1,1,-13189106.993724,-49757939.681607
-0.037935,0.011408,-0.001749,0,0,-6804266.017330,9267122.398750
-0.037935,0.011408,-0.001749,1,-1,-7421831.561329,-20240118.221398
-0.037935,0.011408,-0.001749,1,0,13424695.827816,25595775.298644
-0.037935,0.011408,-0.001749,1,1,17779079.021213,16584824.794354
-0.038089,0.007216,-0.008356,0,0,-12505693.939307,4072846.226186
-0.038089,0.007216,-0.008356,1,-1,2318284.334327,-24648278.173141
-0.038089,0.007216,-0.008356,1,0,285779.597616,6686201.905062
-0.038089,0.007216,-0.008356,1,1,23436295.839357,16518335.933843
-0.010828,-0.026962,0.027014,0,0,-9163226.471205,1147247.170841
-0.010828,-0.026962,0.027014,1,-1,-37314001.098207,2725502.595326
-0.010828,-0.026962,0.027014,1,0,-25970910.806001,-50488753.824423
-0.010828,-0.026962,0.027014,1,1,-21376880.625199,32784066.183096
0.026455,0.026550,-0.012964,0,0,-13039300.968866,8461388.329925
0.026455,0.026550,-0.012964,1,-1,-34208556.892631,6866845.239203
0.026455,0.026550,-0.012964,1,0,-33900779.678596,-40585016.453582
0.026455,0.026550,-0.012964,1,1,-5146555.120417,31711101.679060
-0.037066,-0.007971,0.011669,0,0,-20525846.953035,-3365214.357994
-0.037066,-0.007971,0.011669,1,-1,13842824.540293,-5815756.483452
-0.037066,-0.007971,0.011669,1,0,-1076586.959261,-6132447.242894
-0.037066,-0.007971,0.011669,1,1,-2942024.304197,765939.517163
0.026452,0.027650,-0.010741,0,0,-9953737.488667,11620437.628984
0.026452,0.027650,-0.010741,1,-1,-20901786.398281,4334573.191577
0.026452,0.027650,-0.010741,1,0,-21284889.242693,-20771458.162572
0.026452,0.027650,-0.010741,1,1,-3809083.826079,14004257.824594
0.010988,0.011678,0.036253,0,0,-28658047.212926,9614855.569668
0.010988,0.011678,0.036253,1,-1,20566194.487745,31584429.667906
0.010988,0.011678,0.036253,1,0,-3055947.948312,-8225439.418145
0.010988,0.011678,0.036253,1,1,-10659661.899932,-44108551.708774
0.018692,-0.020512,-0.028299,0,0,-20470704.411182,1830675.051741
0.018692,-0.020512,-0.028299,1,-1,-683023.437937,-5728907.647196
0.018692,-0.020512,-0.028299,1,0,-6489930.120707,-8244573.675863
0.018692,-0.020512,-0.028299,1,1,5290741.854971,5586475.873145
0.015276,0.021843,0.029383,0,0,-20782240.591469,-13054166.275161
0.015276,0.021843,0.029383,1,-1,-19546595.344199,37663042.989022
0.015276,0.021843,0.029383,1,0,28254441.427415,40948434.297422
0.015276,0.021843,0.029383,1,1,-39444198.949828,4950296.970118
0.035139,-0.018368,-0.001986,0,0,1222472.830382,21836470.731542
0.035139,-0.018368,-0.001986,1,-1,-14516170.473039,-49116296.426101
0.035139,-0.018368,-0.001986,1,0,34511690.653783,29681025.705406
0.035139,-0.018368,-0.001986,1,1,35016495.582666,16514391.749235
0.022865,-0.021872,0.023833,0,0,-49101312.027656,-15362407.242771
0.022865,-0.021872,0.023833,1,-1,23486975.505269,-111305040.956167
0.022865,-0.021872,0.023833,1,0,68082277.730552,100108637.019522
0.022865,-0.021872,0.023833,1,1,104341540.740078,17619266.663610
0.039645,-0.000479,0.001518,0,0,17418010.193452,34526321.839493
0.039645,-0.000479,0.001518,1,-1,9581302.950696,45465239.765543
0.039645,-0.000479,0.001518,1,0,-8273413.473197,-10430104.221591
0.039645,-0.000479,0.001518,1,1,-9451281.695650,-34216351.771297
-0.036602,-0.005926,0.014093,0,0,-25581243.703312,-12114379.503179
-0.036602,-0.005926,0.014093,1,-1,3645836.775010,-17493224.070135
-0.036602,-0.005926,0.014093,1,0,1578809.619911,-6235550.087892
-0.036602,-0.005926,0.014093,1,1,15217551.897639,-4559302.619489
0.034907,0.007150,0.017382,0,0,6057413.642871,37249635.944798
0.034907,0.007150,0.017382,1,-1,-1194783.892265,60908981.823412
0.034907,0.007150,0.017382,1,0,738945.878464,-1593596.392886
0.034907,0.007150,0.017382,1,1,-78143594.336749,-26136265.280075
-0.039075,0.001976,0.006473,0,0,-25015304.791596,-8106625.686352
-0.039075,0.001976,0.006473,1,-1,26424007.816886,13258869.901213
-0.039075,0.001976,0.006473,1,0,-3813211.227914,5756195.561360
