geo_name,sphere,mode,25,k,351.110336,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,42459622.221346,-37662338.683690
0.036091,0.014936,0.007144,1,-1,8335179.720803,-2938132.156045
0.036091,0.014936,0.007144,1,0,-4792282.322842,5214447.839785
0.036091,0.014936,0.007144,1,1,-16631776.440700,18180632.098333
-0.021662,0.018969,0.027326,0,0,63885153.777405,-65205494.876388
-0.021662,0.018969,0.027326,1,-1,-7012246.330333,48677598.389024
-0.021662,0.018969,0.027326,1,0,58925280.794404,-28226502.988918
-0.021662,0.018969,0.027326,1,1,45696641.335328,-23608088.911045
-0.026900,-0.006529,0.028354,0,0,65547779.196793,-56322643.533715
-0.026900,-0.006529,0.028354,1,-1,-31113518.302983,-13059993.982471
-0.026900,-0.006529,0.028354,1,0,29406117.270480,-13405946.472225
-0.026900,-0.006529,0.028354,1,1,-10416109.212580,-253455.856083
-0.024022,-0.015547,0.027479,0,0,112393350.775728,-74306224.018545
-0.024022,-0.015547,0.027479,1,-1,-4102685.204235,-73321714.144427
-0.024022,-0.015547,0.027479,1,0,-19933542.748695,21278464.867751
-0.024022,-0.015547,0.027479,1,1,-61292736.189059,-32618044.334474
-0.034611,0.016964,0.009564,0,0,31041026.086083,-16884918.223383
-0.034611,0.016964,0.009564,1,-1,-18759528.993610,-9066584.501278
-0.034611,0.016964,0.009564,1,0,12841583.680349,-1260902.496889
-0.034611,0.016964,0.009564,1,1,3592545.074398,-5731387.381757
0.010430,0.037076,-0.009450,0,0,124100441.433795,-73854607.108848
0.010430,0.037076,-0.009450,1,-1,34330073.376629,29171416.846758
0.010430,0.037076,-0.009450,1,0,20339503.789644,41826514.821868
0.010430,0.037076,-0.009450,1,1,21800747.987890,21310296.763070
0.007052,0.035562,-0.016049,0,0,132790766.923995,-69087193.490895
0.007052,0.035562,-0.016049,1,-1,-27843653.348484,11097594.061260
0.007052,0.035562,-0.016049,1,0,33171047.734856,55135651.680811
0.007052,0.035562,-0.016049,1,1,54208570.775070,-26068148.756220
-0.006088,0.017314,-0.035222,0,0,66510262.269114,-67737288.873916
-0.006088,0.017314,-0.035222,1,-1,19028521.789483,-48532931.440731
-0.006088,0.017314,-0.035222,1,0,5137470.612085,15007882.092583
-0.006088,0.017314,-0.035222,1,1,-37557072.435616,-15289084.286973
-0.013237,-0.032838,-0.017817,0,0,47238916.758621,-30791159.064633
-0.013237,-0.032838,-0.017817,1,-1,-27472387.332236,-23877132.207241
-0.013237,-0.032838,-0.017817,1,0,3423284.282531,-22358038.476590
-0.013237,-0.032838,-0.017817,1,1,-10171431.803492,-15559362.227301
-0.017181,-0.035689,-0.001534,0,0,49862546.784672,-37582256.088727
-0.017181,-0.035689,-0.001534,1,-1,-9612677.138361,28698045.020543
-0.017181,-0.035689,-0.001534,1,0,9922824.481544,20656650.051104
-0.017181,-0.035689,-0.001534,1,1,26038721.558585,-16092225.656078
-0.030868,-0.002119,0.024829,0,0,74544438.543981,-46196702.139804
-0.030868,-0.002119,0.024829,1,-1,-24776335.451476,-4068413.668333
-0.030868,-0.002119,0.024829,1,0,-28862810.756460,19565453.511363
-0.030868,-0.002119,0.024829,1,1,509345.074425,35891033.654272
-0.037935,0.011408,-0.001749,0,0,85550741.342191,-43232254.917631
-0.037935,0.011408,-0.001749,1,-1,-19102237.059724,-41836456.638291
-0.037935,0.011408,-0.001749,1,0,18778961.252220,8621937.705218
-0.037935,0.011408,-0.001749,1,1,8240545.315931,30068804.392752
-0.038089,0.007216,-0.008356,0,0,85521755.889006,-52714388.929794
-0.038089,0.007216,-0.008356,1,-1,-6595890.042996,-30691439.036872
-0.038089,0.007216,-0.008356,1,0,6541833.756153,-14372745.815504
-0.038089,0.007216,-0.008356,1,1,-6561182.268568,-892800.519814
-0.010828,-0.026962,0.027014,0,0,68611936.099117,-42807504.491257
-0.010828,-0.026962,0.027014,1,-1,19976699.857278,-14551699.739922
-0.010828,-0.026962,0.027014,1,0,42251166.932764,20450980.834306
-0.010828,-0.026962,0.027014,1,1,-501363.574959,-23025567.269433
0.026455,0.026550,-0.012964,0,0,61306945.070490,-56094828.925797
0.026455,0.026550,-0.012964,1,-1,18052061.882103,-22036209.132193
0.026455,0.026550,-0.012964,1,0,33305457.571770,-4889191.080961
0.026455,0.026550,-0.012964,1,1,-42574283.471929,-37274789.553139
-0.037066,-0.007971,0.011669,0,0,64047359.711805,-34462726.389616
-0.037066,-0.007971,0.011669,1,-1,-61618091.363288,-630119.479213
-0.037066,-0.007971,0.011669,1,0,-17152052.696926,-6577124.965683
-0.037066,-0.007971,0.011669,1,1,50011031.319673,-15895925.983296
0.026452,0.027650,-0.010741,0,0,55746271.358463,-53602715.680935
0.026452,0.027650,-0.010741,1,-1,28234561.321536,-13783008.135573
0.026452,0.027650,-0.010741,1,0,41431533.342396,-11750462.790677
0.026452,0.027650,-0.010741,1,1,-29367033.088042,-5920881.667992
0.010988,0.011678,0.036253,0,0,110742059.637070,-119422106.413892
0.010988,0.011678,0.036253,1,-1,25572472.588197,52999350.591837
0.010988,0.011678,0.036253,1,0,5539887.136823,46830944.749578
0.010988,0.011678,0.036253,1,1,-85631330.746715,23865606.502330
0.018692,-0.020512,-0.028299,0,0,74011292.787557,-42437477.699053
0.018692,-0.020512,-0.028299,1,-1,-1042946.208040,-20439912.992802
0.018692,-0.020512,-0.028299,1,0,-9177532.474657,-7734011.600875
0.018692,-0.020512,-0.028299,1,1,-1586532.085481,-17734513.408863
0.015276,0.021843,0.029383,0,0,45427246.900296,-18181054.791279
0.015276,0.021843,0.029383,1,-1,-6610572.844789,5068979.967086
