geo_name,sphere,mode,19,k,344.133076,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,2452755.089228,583937.058107
0.036091,0.014936,0.007144,1,-1,-1413523.428346,28366217.672742
0.036091,0.014936,0.007144,1,0,3869513.008003,21554572.299360
0.036091,0.014936,0.007144,1,1,-2478884.668730,-28755422.121080
-0.021662,0.018969,0.027326,0,0,446255.090771,-14115291.677941
-0.021662,0.018969,0.027326,1,-1,-8975430.038108,-10942618.708150
-0.021662,0.018969,0.027326,1,0,-4246358.038550,9123310.609016
-0.021662,0.018969,0.027326,1,1,-12491759.637516,4295447.638589
-0.026900,-0.006529,0.028354,0,0,-3904193.258245,5532211.049175
-0.026900,-0.006529,0.028354,1,-1,-9363973.381646,-12974625.254537
-0.026900,-0.006529,0.028354,1,0,-2062515.033688,-9050350.756956
-0.026900,-0.006529,0.028354,1,1,-6692031.633888,17671323.913373
-0.024022,-0.015547,0.027479,0,0,-5613932.136456,7110572.326458
-0.024022,-0.015547,0.027479,1,-1,-29278124.875256,-16737973.406385
-0.024022,-0.015547,0.027479,1,0,-1170374.871200,-26713061.849955
-0.024022,-0.015547,0.027479,1,1,-19208696.482329,25767059.876860
-0.034611,0.016964,0.009564,0,0,-687458.517966,-4632778.030972
-0.034611,0.016964,0.009564,1,-1,5486281.354207,7629792.428544
-0.034611,0.016964,0.009564,1,0,-2149655.303056,-12814918.632302
-0.034611,0.016964,0.009564,1,1,1664537.718149,-7749529.619485
0.010430,0.037076,-0.009450,0,0,-5680128.210063,-4248471.158120
0.010430,0.037076,-0.009450,1,-1,2971282.231215,-15119681.636772
0.010430,0.037076,-0.009450,1,0,351667.325738,-33715613.455452
0.010430,0.037076,-0.009450,1,1,5982361.552556,7807842.680789
0.007052,0.035562,-0.016049,0,0,-1628263.483433,-1927986.128848
0.007052,0.035562,-0.016049,1,-1,-3962876.946918,536900.539933
0.007052,0.035562,-0.016049,1,0,-5169230.581282,-26900070.767016
0.007052,0.035562,-0.016049,1,1,-2420934.098975,-1795094.534192
-0.006088,0.017314,-0.035222,0,0,1169195.452009,15357120.573098
-0.006088,0.017314,-0.035222,1,-1,27752214.981889,-7786979.418981
-0.006088,0.017314,-0.035222,1,0,601446.795705,23309609.328532
-0.006088,0.017314,-0.035222,1,1,29344149.608312,7981725.837604
-0.013237,-0.032838,-0.017817,0,0,-1668943.095417,-1147478.679387
-0.013237,-0.032838,-0.017817,1,-1,-8283828.855874,3368799.780749
-0.013237,-0.032838,-0.017817,1,0,2188855.542565,18588463.626359
-0.013237,-0.032838,-0.017817,1,1,-7737721.010297,1928624.545652
-0.017181,-0.035689,-0.001534,0,0,-2650241.107270,-14049354.167360
-0.017181,-0.035689,-0.001534,1,-1,2716736.424990,-2792495.303394
-0.017181,-0.035689,-0.001534,1,0,814533.194529,-7375108.149706
-0.017181,-0.035689,-0.001534,1,1,2356442.952945,1718404.681093
-0.030868,-0.002119,0.024829,0,0,-3676633.650064,9196044.992465
-0.030868,-0.002119,0.024829,1,-1,-3714264.391204,-5448762.026992
-0.030868,-0.002119,0.024829,1,0,2590897.368388,-322289.666333
-0.030868,-0.002119,0.024829,1,1,-2410229.882029,3820264.909628
-0.037935,0.011408,-0.001749,0,0,-2444064.723720,3104036.809146
-0.037935,0.011408,-0.001749,1,-1,10196297.610880,19037346.954415
-0.037935,0.011408,-0.001749,1,0,-183839.398538,-1063414.717923
-0.037935,0.011408,-0.001749,1,1,3908550.918291,-17993205.625998
-0.038089,0.007216,-0.008356,0,0,-4268311.863429,-2756256.921809
-0.038089,0.007216,-0.008356,1,-1,-7718101.334649,8858353.718939
-0.038089,0.007216,-0.008356,1,0,311084.974292,3143451.597973
-0.038089,0.007216,-0.008356,1,1,-5347170.621885,-6318802.652568
-0.010828,-0.026962,0.027014,0,0,1386209.856182,4940733.325677
-0.010828,-0.026962,0.027014,1,-1,-4217562.146822,6191900.425752
-0.010828,-0.026962,0.027014,1,0,-1141015.949382,-7591409.150237
-0.010828,-0.026962,0.027014,1,1,-9947911.706794,-8669702.867891
0.026455,0.026550,-0.012964,0,0,-2773265.086987,1922771.433369
0.026455,0.026550,-0.012964,1,-1,-6770361.803311,5310714.065701
0.026455,0.026550,-0.012964,1,0,10601.335425,-19184907.092415
0.026455,0.026550,-0.012964,1,1,-7413716.049614,-2375138.731226
-0.037066,-0.007971,0.011669,0,0,-2060575.510072,-11792624.779224
-0.037066,-0.007971,0.011669,1,-1,-2029130.652116,-12506177.221760
-0.037066,-0.007971,0.011669,1,0,730614.721054,1381414.916370
-0.037066,-0.007971,0.011669,1,1,-6167781.358422,12305051.061393
0.026452,0.027650,-0.010741,0,0,-2027523.859826,2272751.219758
0.026452,0.027650,-0.010741,1,-1,-4385523.830534,1968094.575274
0.026452,0.027650,-0.010741,1,0,-468078.853908,-12189659.672701
0.026452,0.027650,-0.010741,1,1,-5107694.327716,-591395.269176
0.010988,0.011678,0.036253,0,0,-4311429.969431,20380794.437880
0.010988,0.011678,0.036253,1,-1,-10685478.139408,8673306.831988
0.010988,0.011678,0.036253,1,0,1131219.086313,-14422774.571107
0.010988,0.011678,0.036253,1,1,-6338699.353950,-8697979.024352
0.018692,-0.020512,-0.028299,0,0,-748730.744678,-1541463.748698
0.018692,-0.020512,-0.028299,1,-1,-8860362.231913,-3651473.370443
0.018692,-0.020512,-0.028299,1,0,1209120.052316,7240589.784032
0.018692,-0.020512,-0.028299,1,1,-9698088.111776,7308174.559015
0.015276,0.021843,0.029383,0,0,632104.805806,-3370179.203624
0.015276,0.021843,0.029383,1,-1,-14287172.668008,10005884.204020
0.015276,0.021843,0.029383,1,0,426727.522355,20111495.467982
0.015276,0.021843,0.029383,1,1,-16003488.832700,-8731726.144673
0.035139,-0.018368,-0.001986,0,0,1689664.332762,2470796.378783
