geo_name,sphere,mode,2,k,223.643621,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-127368.182611,34741.973152
0.036091,0.014936,0.007144,1,-1,-199525.457424,208404.684310
0.036091,0.014936,0.007144,1,0,-262991.585705,-143038.526042
0.036091,0.014936,0.007144,1,1,-142659.476139,-78662.895149
-0.021662,0.018969,0.027326,0,0,163877.230484,-326418.791934
-0.021662,0.018969,0.027326,1,-1,-228447.045175,-282196.109948
-0.021662,0.018969,0.027326,1,0,-206861.262056,389421.800327
-0.021662,0.018969,0.027326,1,1,-587129.447457,-112722.711307
-0.026900,-0.006529,0.028354,0,0,-151335.276835,-356492.757672
-0.026900,-0.006529,0.028354,1,-1,2928.947903,166983.239126
-0.026900,-0.006529,0.028354,1,0,-22176.390151,416214.744282
-0.026900,-0.006529,0.028354,1,1,-23522.318890,121340.106118
-0.024022,-0.015547,0.027479,0,0,-166539.905593,-389707.503815
-0.024022,-0.015547,0.027479,1,-1,289892.115494,-92564.604936
-0.024022,-0.015547,0.027479,1,0,-152684.710938,-414348.346420
-0.024022,-0.015547,0.027479,1,1,630212.181452,185630.976208
-0.034611,0.016964,0.009564,0,0,91262.067907,-155737.205591
-0.034611,0.016964,0.009564,1,-1,-111358.272604,-23036.453100
-0.034611,0.016964,0.009564,1,0,99072.563472,-93880.705373
-0.034611,0.016964,0.009564,1,1,-197893.208225,107136.492136
0.010430,0.037076,-0.009450,0,0,-270785.408336,-334634.252120
0.010430,0.037076,-0.009450,1,-1,-173246.554505,-195025.455547
0.010430,0.037076,-0.009450,1,0,-138249.145710,-344179.325305
0.010430,0.037076,-0.009450,1,1,86343.048133,-120424.270685
0.007052,0.035562,-0.016049,0,0,145815.183637,-74651.158536
0.007052,0.035562,-0.016049,1,-1,308754.117143,-443191.165148
0.007052,0.035562,-0.016049,1,0,422712.499450,-683668.700958
0.007052,0.035562,-0.016049,1,1,130470.354120,-275390.555332
-0.006088,0.017314,-0.035222,0,0,134378.179481,205950.587720
-0.006088,0.017314,-0.035222,1,-1,-9581.826697,-245392.379889
-0.006088,0.017314,-0.035222,1,0,281437.751061,-139944.575070
-0.006088,0.017314,-0.035222,1,1,-333108.201450,-433426.038799
-0.013237,-0.032838,-0.017817,0,0,136793.070245,103863.299992
-0.013237,-0.032838,-0.017817,1,-1,-52788.303491,-136118.177097
-0.013237,-0.032838,-0.017817,1,0,602886.920603,-317630.112977
-0.013237,-0.032838,-0.017817,1,1,-377190.824562,374847.078711
-0.017181,-0.035689,-0.001534,0,0,439646.688773,114375.664939
-0.017181,-0.035689,-0.001534,1,-1,-106485.912242,28637.398095
-0.017181,-0.035689,-0.001534,1,0,281945.324034,281237.466855
-0.017181,-0.035689,-0.001534,1,1,-23005.627053,-122846.827724
