geo_name,sphere,mode,16,k,341.525108,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,2002444.844608,-5871464.500561
0.036091,0.014936,0.007144,1,-1,367515.441390,-7608267.759081
0.036091,0.014936,0.007144,1,0,2681671.903536,-8783180.960555
0.036091,0.014936,0.007144,1,1,1428681.688279,5606683.743255
-0.021662,0.018969,0.027326,0,0,-6102029.182286,21476995.805420
-0.021662,0.018969,0.027326,1,-1,16928982.968469,-3669143.940454
-0.021662,0.018969,0.027326,1,0,-4455689.531917,-698355.501382
-0.021662,0.018969,0.027326,1,1,7667580.558748,2306503.299804
-0.026900,-0.006529,0.028354,0,0,-1920076.643718,1433931.972867
-0.026900,-0.006529,0.028354,1,-1,-8181596.621528,-8516367.277395
-0.026900,-0.006529,0.028354,1,0,263820.644175,-3333503.588063
-0.026900,-0.006529,0.028354,1,1,-15120406.926433,1232575.370006
-0.024022,-0.015547,0.027479,0,0,-3272144.642284,10847533.803830
-0.024022,-0.015547,0.027479,1,-1,11570074.991424,-4074533.705577
-0.024022,-0.015547,0.027479,1,0,-205286.505527,18877498.516658
-0.024022,-0.015547,0.027479,1,1,12103648.874627,5898848.166681
-0.034611,0.016964,0.009564,0,0,-2807157.234000,-2753271.827619
-0.034611,0.016964,0.009564,1,-1,2732489.378174,-2327566.131589
-0.034611,0.016964,0.009564,1,0,-3070807.424114,12025189.328481
-0.034611,0.016964,0.009564,1,1,1796142.187671,3528437.690985
0.010430,0.037076,-0.009450,0,0,-6826423.814098,7067295.990891
0.010430,0.037076,-0.009450,1,-1,1092872.496342,2038118.391998
0.010430,0.037076,-0.009450,1,0,-4154814.377881,18111453.161297
0.010430,0.037076,-0.009450,1,1,1560864.329416,-1626588.383989
0.007052,0.035562,-0.016049,0,0,-1864664.227050,-16923505.593567
0.007052,0.035562,-0.016049,1,-1,2829403.483543,18521671.827240
0.007052,0.035562,-0.016049,1,0,-11771388.719340,62752060.994710
0.007052,0.035562,-0.016049,1,1,5321901.231954,-15996583.953579
-0.006088,0.017314,-0.035222,0,0,2087291.055723,-15299003.101172
-0.006088,0.017314,-0.035222,1,-1,-8433780.889474,5817712.677032
-0.006088,0.017314,-0.035222,1,0,-119320.310889,-8940135.115093
-0.006088,0.017314,-0.035222,1,1,-6120134.222313,-2858183.534551
-0.013237,-0.032838,-0.017817,0,0,-899046.256718,1564995.962929
-0.013237,-0.032838,-0.017817,1,-1,23532603.303060,878876.084814
-0.013237,-0.032838,-0.017817,1,0,6708234.611786,-41557603.000895
-0.013237,-0.032838,-0.017817,1,1,19996195.772000,10343648.197052
-0.017181,-0.035689,-0.001534,0,0,-1051143.691526,1049771.125906
-0.017181,-0.035689,-0.001534,1,-1,9334497.313084,-15850701.714190
