geo_name,sphere,mode,14,k,340.037050,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-2666914.398410,23002552.053974
0.036091,0.014936,0.007144,1,-1,16890272.540119,-28507202.208870
0.036091,0.014936,0.007144,1,0,5848314.264978,-14463316.770933
0.036091,0.014936,0.007144,1,1,-8251407.082588,32519223.360724
-0.021662,0.018969,0.027326,0,0,-14319172.088999,32035497.890993
-0.021662,0.018969,0.027326,1,-1,21557501.994191,20252943.250125
-0.021662,0.018969,0.027326,1,0,21573694.170610,-63124926.495923
-0.021662,0.018969,0.027326,1,1,23569094.077097,-3214820.366039
-0.026900,-0.006529,0.028354,0,0,-8252275.032674,19259468.059167
-0.026900,-0.006529,0.028354,1,-1,17843768.825580,42156114.660590
-0.026900,-0.006529,0.028354,1,0,-4168302.460056,7993531.945625
-0.026900,-0.006529,0.028354,1,1,39914462.420037,-19491240.562611
-0.024022,-0.015547,0.027479,0,0,-1370663.080070,7415850.690795
-0.024022,-0.015547,0.027479,1,-1,2514092.012862,6590134.687478
-0.024022,-0.015547,0.027479,1,0,-1610510.860548,3432420.689569
-0.024022,-0.015547,0.027479,1,1,7284223.688178,-4392867.019233
-0.034611,0.016964,0.009564,0,0,-6742202.174927,9668239.450993
-0.034611,0.016964,0.009564,1,-1,-9823656.970984,6641172.705098
-0.034611,0.016964,0.009564,1,0,1972168.131622,-6377530.491056
-0.034611,0.016964,0.009564,1,1,-3275334.691055,-8953989.727437
0.010430,0.037076,-0.009450,0,0,-2877075.798944,5609553.500007
0.010430,0.037076,-0.009450,1,-1,-11515332.764612,9467556.534669
0.010430,0.037076,-0.009450,1,0,2983506.467928,-8592330.961997
0.010430,0.037076,-0.009450,1,1,-2022140.845738,-15394217.808443
0.007052,0.035562,-0.016049,0,0,724031.419021,3494857.765213
0.007052,0.035562,-0.016049,1,-1,-8740954.058872,-10682325.203993
0.007052,0.035562,-0.016049,1,0,12978536.554293,-34156421.917925
0.007052,0.035562,-0.016049,1,1,-12190598.850176,1786440.980119
-0.006088,0.017314,-0.035222,0,0,-3213848.568341,10265307.861317
-0.006088,0.017314,-0.035222,1,-1,-34816627.264987,-5404608.313878
-0.006088,0.017314,-0.035222,1,0,8469290.213440,-23030068.919194
-0.006088,0.017314,-0.035222,1,1,-27772123.835510,-21912488.628978
-0.013237,-0.032838,-0.017817,0,0,-6392584.709562,14762604.404959
-0.013237,-0.032838,-0.017817,1,-1,5377321.318578,11788207.909363
-0.013237,-0.032838,-0.017817,1,0,-2287476.422605,3267816.358824
-0.013237,-0.032838,-0.017817,1,1,10384525.251687,-8990581.749839
-0.017181,-0.035689,-0.001534,0,0,527814.601453,-2003613.359361
-0.017181,-0.035689,-0.001534,1,-1,-5720665.330123,-9578639.569254
-0.017181,-0.035689,-0.001534,1,0,2577597.780258,-10156701.448452
-0.017181,-0.035689,-0.001534,1,1,-10447960.494209,5062226.744773
-0.030868,-0.002119,0.024829,0,0,-3458527.236060,1450201.885155
-0.030868,-0.002119,0.024829,1,-1,25677820.451404,71922804.104764
-0.030868,-0.002119,0.024829,1,0,242594.642282,-1012490.118690
-0.030868,-0.002119,0.024829,1,1,63947387.156022,-39809026.952129
-0.037935,0.011408,-0.001749,0,0,-5068261.576146,2854682.060943
-0.037935,0.011408,-0.001749,1,-1,-8721175.281511,5327834.197983
-0.037935,0.011408,-0.001749,1,0,1939855.473912,-8646861.699608
-0.037935,0.011408,-0.001749,1,1,-2283906.464053,-10913587.631444
-0.038089,0.007216,-0.008356,0,0,-3854694.682425,10321048.847577
-0.038089,0.007216,-0.008356,1,-1,14782010.846785,-8602042.625195
-0.038089,0.007216,-0.008356,1,0,-1593603.503472,1521691.205783
-0.038089,0.007216,-0.008356,1,1,5869764.436293,13914536.767493
-0.010828,-0.026962,0.027014,0,0,6234845.746072,-16336344.301243
-0.010828,-0.026962,0.027014,1,-1,-26549371.586358,-30834421.129565
-0.010828,-0.026962,0.027014,1,0,16601231.093657,-49076350.585080
-0.010828,-0.026962,0.027014,1,1,-37381961.629935,7925073.433167
0.026455,0.026550,-0.012964,0,0,-7223859.478327,23120935.579683
0.026455,0.026550,-0.012964,1,-1,2620744.111247,-32340381.214392
0.026455,0.026550,-0.012964,1,0,5339564.742049,-18723497.663912
0.026455,0.026550,-0.012964,1,1,-22499385.984718,26496149.789607
-0.037066,-0.007971,0.011669,0,0,-4922901.290953,12066796.894736
-0.037066,-0.007971,0.011669,1,-1,2666555.430430,22138044.789271
-0.037066,-0.007971,0.011669,1,0,-3902140.001516,8361145.790429
-0.037066,-0.007971,0.011669,1,1,14671672.937122,-16092303.282706
0.026452,0.027650,-0.010741,0,0,-7440309.820550,24650611.675077
0.026452,0.027650,-0.010741,1,-1,87845.725038,-21075756.086858
0.026452,0.027650,-0.010741,1,0,5726131.091954,-17522736.606544
0.026452,0.027650,-0.010741,1,1,-16075277.082918,16761760.541206
0.010988,0.011678,0.036253,0,0,-3693615.489467,11293524.454128
0.010988,0.011678,0.036253,1,-1,-16949859.073014,1694724.695847
0.010988,0.011678,0.036253,1,0,-2498533.962740,-1740852.874250
0.010988,0.011678,0.036253,1,1,-16946561.272430,-11500254.840576
0.018692,-0.020512,-0.028299,0,0,-3302925.943527,4125207.171506
0.018692,-0.020512,-0.028299,1,-1,4206116.230906,14564017.031370
0.018692,-0.020512,-0.028299,1,0,-209965.533952,-1588996.691561
0.018692,-0.020512,-0.028299,1,1,15400357.648248,-10235075.866454
0.015276,0.021843,0.029383,0,0,81222.208556,-3758569.512058
0.015276,0.021843,0.029383,1,-1,4525207.621486,7148208.159081
0.015276,0.021843,0.029383,1,0,2162872.430381,-4215338.680365
0.015276,0.021843,0.029383,1,1,6246796.899784,-1946030.334193
0.035139,-0.018368,-0.001986,0,0,-8388307.682890,15066875.333808
0.035139,-0.018368,-0.001986,1,-1,-5243645.679298,-9064505.904358
0.035139,-0.018368,-0.001986,1,0,483104.034419,-3225900.634208
0.035139,-0.018368,-0.001986,1,1,-9953341.562754,-634145.665432
0.022865,-0.021872,0.023833,0,0,-5539242.424429,2113239.250562
0.022865,-0.021872,0.023833,1,-1,-9074579.361022,6514543.773255
0.022865,-0.021872,0.023833,1,0,-2309985.373476,7717915.110059
0.022865,-0.021872,0.023833,1,1,-5119133.808925,-11274923.164547
0.039645,-0.000479,0.001518,0,0,5657308.452700,-16024800.260215
0.039645,-0.000479,0.001518,1,-1,-2025162.334329,-8873633.061285
0.039645,-0.000479,0.001518,1,0,1439463.201101,10578334.103373
0.039645,-0.000479,0.001518,1,1,-4361861.550910,8593983.426105
-0.036602,-0.005926,0.014093,0,0,-3908193.977260,7475370.401930
-0.036602,-0.005926,0.014093,1,-1,11833122.419473,30553658.633259
-0.036602,-0.005926,0.014093,1,0,-2569056.682488,3573122.937484
-0.036602,-0.005926,0.014093,1,1,25814739.895111,-19249196.701723
0.034907,0.007150,0.017382,0,0,-411660.833518,17041319.944403
0.034907,0.007150,0.017382,1,-1,24920752.792023,-4275289.663193
0.034907,0.007150,0.017382,1,0,3277237.928091,-11658975.169426
0.034907,0.007150,0.017382,1,1,16203173.760734,21052050.038122
-0.039075,0.001976,0.006473,0,0,-9545950.523374,10130283.909028
-0.039075,0.001976,0.006473,1,-1,5932468.558542,28101529.183304
-0.039075,0.001976,0.006473,1,0,-1348071.193495,-5560626.707905
-0.039075,0.001976,0.006473,1,1,22853980.733910,-19692628.478454
0.023875,0.031522,0.002800,0,0,-5937095.886292,20261546.877669
0.023875,0.031522,0.002800,1,-1,9120395.438617,-1636043.062459
0.023875,0.031522,0.002800,1,0,-127954.929007,1909604.860655
0.023875,0.031522,0.002800,1,1,4884549.043787,7133600.768816
0.000788,-0.033896,0.020596,0,0,-3609456.297052,9229625.025977
0.000788,-0.033896,0.020596,1,-1,-8610522.113116,-2895271.368708
0.000788,-0.033896,0.020596,1,0,12024146.478512,-34402694.339574
0.000788,-0.033896,0.020596,1,1,-10760186.787778,-1086785.040810
0.024486,0.002360,-0.031135,0,0,4217349.556055,-15563549.911405
0.024486,0.002360,-0.031135,1,-1,26811340.526924,46086888.982866
0.024486,0.002360,-0.031135,1,0,-9403608.881181,33902024.564320
0.024486,0.002360,-0.031135,1,1,54966799.189373,-17577963.491976
-0.035273,-0.018085,-0.002139,0,0,3099052.076118,5378587.436250
-0.035273,-0.018085,-0.002139,1,-1,18189639.868611,-16166354.401596
-0.035273,-0.018085,-0.002139,1,0,2541954.581868,-14417628.101257
-0.035273,-0.018085,-0.002139,1,1,2801422.669911,25810741.789634
0.019999,-0.023501,-0.024878,0,0,-2882303.988495,1245013.995096
0.019999,-0.023501,-0.024878,1,-1,3099951.339071,5884317.248900
0.019999,-0.023501,-0.024878,1,0,-738004.283603,-182984.255693
0.019999,-0.023501,-0.024878,1,1,6786276.753612,-4493644.053987
0.023351,0.026062,0.018757,0,0,115288.567307,3281260.032232
0.023351,0.026062,0.018757,1,-1,14827625.714003,-11614148.937122
0.023351,0.026062,0.018757,1,0,1468080.971190,-7146384.204440
0.023351,0.026062,0.018757,1,1,2699268.590246,16591378.166298
0.017208,-0.027882,-0.022304,0,0,-2538309.664825,-1867276.423589
0.017208,-0.027882,-0.022304,1,-1,2231497.985104,-2174465.822569
0.017208,-0.027882,-0.022304,1,0,-1224909.454935,4621466.264676
0.017208,-0.027882,-0.022304,1,1,56632.458070,2163584.640762
-0.017984,-0.020118,-0.029026,0,0,-6536132.825722,9598556.844104
-0.017984,-0.020118,-0.029026,1,-1,-5071223.317644,5061794.970139
-0.017984,-0.020118,-0.029026,1,0,-4357340.134617,14610297.334949
-0.017984,-0.020118,-0.029026,1,1,5210487.991027,-5367692.444601
-0.016379,-0.033428,-0.013666,0,0,-2225617.976480,959819.765860
-0.016379,-0.033428,-0.013666,1,-1,6957009.841913,6727740.993040
-0.016379,-0.033428,-0.013666,1,0,4256947.685265,-18246242.968483
-0.016379,-0.033428,-0.013666,1,1,10591361.896249,910697.513344
0.006626,-0.027651,-0.027678,0,0,226570.622202,-4944635.705879
0.006626,-0.027651,-0.027678,1,-1,-9532332.912498,-6524751.611601
