geo_name,sphere,mode,7,k,234.051924,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,227590.212608,5235162.294653
0.036091,0.014936,0.007144,1,-1,2059901.529696,6806661.615066
0.036091,0.014936,0.007144,1,0,-41007.299032,3857059.655003
0.036091,0.014936,0.007144,1,1,2392640.314640,-7085408.665170
-0.021662,0.018969,0.027326,0,0,-299751.026395,-850459.411835
-0.021662,0.018969,0.027326,1,-1,-2647922.947411,6104191.860715
-0.021662,0.018969,0.027326,1,0,143515.332942,-3274572.269368
-0.021662,0.018969,0.027326,1,1,-2378127.533615,-5612606.526089
-0.026900,-0.006529,0.028354,0,0,-97044.497736,-4110217.627640
-0.026900,-0.006529,0.028354,1,-1,15616932.994336,15414880.997748
-0.026900,-0.006529,0.028354,1,0,35701.608644,5307569.114060
-0.026900,-0.006529,0.028354,1,1,15202539.854265,-15850233.160875
-0.024022,-0.015547,0.027479,0,0,-336343.681335,-10392026.831275
-0.024022,-0.015547,0.027479,1,-1,20631289.635804,18128372.116305
-0.024022,-0.015547,0.027479,1,0,586608.172243,22472491.263554
-0.024022,-0.015547,0.027479,1,1,19714604.213709,-19155068.719328
-0.034611,0.016964,0.009564,0,0,-139120.479187,922436.500796
-0.034611,0.016964,0.009564,1,-1,2564024.496582,4521919.440272
-0.034611,0.016964,0.009564,1,0,41143.332399,-2988886.965897
-0.034611,0.016964,0.009564,1,1,2742438.623134,-4571825.920717
0.010430,0.037076,-0.009450,0,0,68485.915936,-628399.397702
0.010430,0.037076,-0.009450,1,-1,5946870.509421,-2629619.877636
0.010430,0.037076,-0.009450,1,0,-115909.164532,-7306086.966827
0.010430,0.037076,-0.009450,1,1,5652595.935929,2242307.331875
0.007052,0.035562,-0.016049,0,0,98728.504643,1675440.916844
0.007052,0.035562,-0.016049,1,-1,-11896154.901802,-4586446.720313
0.007052,0.035562,-0.016049,1,0,-365767.428370,-14455780.623142
0.007052,0.035562,-0.016049,1,1,-11578005.336144,5022765.961506
-0.006088,0.017314,-0.035222,0,0,-60302.654940,-1376464.284388
-0.006088,0.017314,-0.035222,1,-1,-10906296.089321,-2951532.896579
-0.006088,0.017314,-0.035222,1,0,-220132.646298,-9398214.471748
-0.006088,0.017314,-0.035222,1,1,-11246355.957249,3655854.380014
-0.013237,-0.032838,-0.017817,0,0,-12693.003147,6735740.853856
-0.013237,-0.032838,-0.017817,1,-1,13090649.811437,-10186893.485455
-0.013237,-0.032838,-0.017817,1,0,-662266.403439,-29023972.703999
-0.013237,-0.032838,-0.017817,1,1,13474177.962161,9259838.411680
-0.017181,-0.035689,-0.001534,0,0,-216635.150220,3407444.219092
-0.017181,-0.035689,-0.001534,1,-1,1111293.683854,1608520.252348
-0.017181,-0.035689,-0.001534,1,0,-96306.566911,-2637770.136353
-0.017181,-0.035689,-0.001534,1,1,1132216.298668,-1583797.024963
-0.030868,-0.002119,0.024829,0,0,-157723.198810,-4174335.065600
-0.030868,-0.002119,0.024829,1,-1,14426202.498860,14748704.113072
-0.030868,-0.002119,0.024829,1,0,-9894.433999,2173693.444160
-0.030868,-0.002119,0.024829,1,1,13588007.710971,-15227280.045788
-0.037935,0.011408,-0.001749,0,0,-49850.999742,-5224.040624
-0.037935,0.011408,-0.001749,1,-1,-59449.121058,7463850.516190
-0.037935,0.011408,-0.001749,1,0,-31339.753244,-5671774.952696
-0.037935,0.011408,-0.001749,1,1,-167726.922935,-7441720.263294
-0.038089,0.007216,-0.008356,0,0,-69174.296936,1383322.923002
-0.038089,0.007216,-0.008356,1,-1,-2464290.914730,7649468.282764
-0.038089,0.007216,-0.008356,1,0,102122.165013,-2994521.080958
-0.038089,0.007216,-0.008356,1,1,-2365195.424065,-7303272.836196
-0.010828,-0.026962,0.027014,0,0,7111.598648,447235.514510
-0.010828,-0.026962,0.027014,1,-1,21767263.784505,7520344.047641
-0.010828,-0.026962,0.027014,1,0,154557.948765,21161366.694656
-0.010828,-0.026962,0.027014,1,1,22093352.775080,-8238817.366428
0.026455,0.026550,-0.012964,0,0,88733.456646,2509941.476072
0.026455,0.026550,-0.012964,1,-1,-5465792.071711,-7562232.493413
0.026455,0.026550,-0.012964,1,0,-69783.024684,-18740766.936337
0.026455,0.026550,-0.012964,1,1,-4952784.374765,7459543.606745
-0.037066,-0.007971,0.011669,0,0,-46041.619570,-834943.690764
-0.037066,-0.007971,0.011669,1,-1,6295094.108459,11134716.063602
-0.037066,-0.007971,0.011669,1,0,26468.556076,4696235.998132
-0.037066,-0.007971,0.011669,1,1,5952383.586128,-11419339.771627
0.026452,0.027650,-0.010741,0,0,101585.094711,1746117.527875
0.026452,0.027650,-0.010741,1,-1,-2648036.231323,-5781314.846903
0.026452,0.027650,-0.010741,1,0,-161081.957117,-13580709.706370
0.026452,0.027650,-0.010741,1,1,-2268992.137178,5708150.104266
0.010988,0.011678,0.036253,0,0,111998.896229,15304142.117184
0.010988,0.011678,0.036253,1,-1,-26782643.685713,3658762.910171
0.010988,0.011678,0.036253,1,0,255828.429867,1023382.963561
0.010988,0.011678,0.036253,1,1,-26883043.698243,-2829919.262374
0.018692,-0.020512,-0.028299,0,0,272010.949693,572294.986657
0.018692,-0.020512,-0.028299,1,-1,6818131.280617,3784044.710887
0.018692,-0.020512,-0.028299,1,0,88167.565910,-6614157.496130
0.018692,-0.020512,-0.028299,1,1,6659013.571139,-3711223.313728
0.015276,0.021843,0.029383,0,0,216180.452785,-152809.599016
0.015276,0.021843,0.029383,1,-1,-13188864.100422,4784837.705039
0.015276,0.021843,0.029383,1,0,388654.095886,13997852.100755
0.015276,0.021843,0.029383,1,1,-13530063.497854,-4593571.344453
0.035139,-0.018368,-0.001986,0,0,1439.981972,369398.771786
0.035139,-0.018368,-0.001986,1,-1,1215281.391703,-5337204.923030
0.035139,-0.018368,-0.001986,1,0,-4682.139377,5291374.084996
0.035139,-0.018368,-0.001986,1,1,1538641.752086,5172257.139732
0.022865,-0.021872,0.023833,0,0,-113390.072128,-5676154.132942
0.022865,-0.021872,0.023833,1,-1,8413065.085095,-7486643.893021
0.022865,-0.021872,0.023833,1,0,70319.252779,12092367.523093
0.022865,-0.021872,0.023833,1,1,8362449.111895,7405604.579503
0.039645,-0.000479,0.001518,0,0,294505.027684,3786587.076426
0.039645,-0.000479,0.001518,1,-1,2079606.946739,-15224711.724135
0.039645,-0.000479,0.001518,1,0,-97963.845983,4885001.086505
0.039645,-0.000479,0.001518,1,1,2350427.461476,14636901.545963
-0.036602,-0.005926,0.014093,0,0,-93807.922196,-1620439.655926
-0.036602,-0.005926,0.014093,1,-1,7589882.938647,11427008.151646
-0.036602,-0.005926,0.014093,1,0,63441.741279,4920314.953054
-0.036602,-0.005926,0.014093,1,1,7129786.222592,-11881755.465655
0.034907,0.007150,0.017382,0,0,132774.514282,-2188628.257164
0.034907,0.007150,0.017382,1,-1,-5427677.605636,11688512.450937
0.034907,0.007150,0.017382,1,0,127423.377027,3240457.048542
0.034907,0.007150,0.017382,1,1,-5274149.556602,-11794456.177314
-0.039075,0.001976,0.006473,0,0,-151809.214488,-3489343.368347
-0.039075,0.001976,0.006473,1,-1,3362596.977124,12171712.494217
-0.039075,0.001976,0.006473,1,0,-75197.482895,-2046796.663514
-0.039075,0.001976,0.006473,1,1,2802659.220185,-12179254.322454
0.023875,0.031522,0.002800,0,0,226301.563558,-1903261.328817
0.023875,0.031522,0.002800,1,-1,-2289175.685034,4248161.287922
0.023875,0.031522,0.002800,1,0,224737.424018,6029493.523031
0.023875,0.031522,0.002800,1,1,-2275289.073842,-4156762.857552
0.000788,-0.033896,0.020596,0,0,-372837.474571,-398021.007716
0.000788,-0.033896,0.020596,1,-1,15293744.706510,-2386025.570669
0.000788,-0.033896,0.020596,1,0,490387.675399,17143127.044975
0.000788,-0.033896,0.020596,1,1,14917900.872195,1789529.717725
0.024486,0.002360,-0.031135,0,0,154447.866560,-4126955.430860
0.024486,0.002360,-0.031135,1,-1,-15526830.156078,-10544990.223106
0.024486,0.002360,-0.031135,1,0,-463535.046804,-7709993.806120
0.024486,0.002360,-0.031135,1,1,-15229691.597522,10473220.567038
-0.035273,-0.018085,-0.002139,0,0,-252599.788553,-4505049.083388
-0.035273,-0.018085,-0.002139,1,-1,-2364021.359803,4856683.871370
-0.035273,-0.018085,-0.002139,1,0,247385.604263,8026966.533315
-0.035273,-0.018085,-0.002139,1,1,-2599609.761289,-4573201.964110
0.019999,-0.023501,-0.024878,0,0,280806.684266,458697.134358
0.019999,-0.023501,-0.024878,1,-1,4170271.408521,2862729.109322
0.019999,-0.023501,-0.024878,1,0,83913.406267,-6224484.913143
0.019999,-0.023501,-0.024878,1,1,4026254.637854,-2913638.784258
0.023351,0.026062,0.018757,0,0,284548.772137,4800711.669444
0.023351,0.026062,0.018757,1,-1,-7575523.965032,9219074.168213
0.023351,0.026062,0.018757,1,0,63782.951075,7722229.280160
0.023351,0.026062,0.018757,1,1,-7967140.007733,-8854917.536182
0.017208,-0.027882,-0.022304,0,0,308129.726826,2515313.790940
0.017208,-0.027882,-0.022304,1,-1,4208959.867359,1968727.908991
0.017208,-0.027882,-0.022304,1,0,-155097.454803,-12925611.584104
0.017208,-0.027882,-0.022304,1,1,4037183.284688,-2202704.907348
