geo_name,sphere,mode,20,k,345.069287,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-5561369.314075,4779616.520078
0.036091,0.014936,0.007144,1,-1,-621225.333165,8138819.959893
0.036091,0.014936,0.007144,1,0,1236604.917523,17011848.867032
0.036091,0.014936,0.007144,1,1,-2454204.326087,-5114973.983065
-0.021662,0.018969,0.027326,0,0,-1402225.112672,-2866645.369873
-0.021662,0.018969,0.027326,1,-1,-15388775.919615,-1106277.194432
-0.021662,0.018969,0.027326,1,0,5461640.441106,8510358.242076
-0.021662,0.018969,0.027326,1,1,-12960581.004331,6683749.138231
-0.026900,-0.006529,0.028354,0,0,5746170.528922,4542078.105234
-0.026900,-0.006529,0.028354,1,-1,14516881.952150,3881331.754845
-0.026900,-0.006529,0.028354,1,0,2743607.430369,12232436.148649
-0.026900,-0.006529,0.028354,1,1,10665350.602114,-11257197.098256
-0.024022,-0.015547,0.027479,0,0,5376050.699847,-9583236.808705
-0.024022,-0.015547,0.027479,1,-1,-9912181.677112,7629251.455086
-0.024022,-0.015547,0.027479,1,0,-5193881.664044,-24416262.646973
-0.024022,-0.015547,0.027479,1,1,-18449340.329523,-8985159.685984
-0.034611,0.016964,0.009564,0,0,-199297.685790,216519.901168
-0.034611,0.016964,0.009564,1,-1,-2795182.380769,-3719325.428879
-0.034611,0.016964,0.009564,1,0,87448.243547,-4567406.147052
-0.034611,0.016964,0.009564,1,1,-2110089.613982,3936612.780626
0.010430,0.037076,-0.009450,0,0,5657456.869145,-2363973.681841
0.010430,0.037076,-0.009450,1,-1,-11089561.747448,1576652.846259
0.010430,0.037076,-0.009450,1,0,-7847325.212761,-54294255.185499
0.010430,0.037076,-0.009450,1,1,-9525552.169603,5747017.149009
0.007052,0.035562,-0.016049,0,0,6211813.087085,4602690.917528
0.007052,0.035562,-0.016049,1,-1,-23316152.600113,-11387420.341837
0.007052,0.035562,-0.016049,1,0,-14444298.009057,-92537856.863517
0.007052,0.035562,-0.016049,1,1,-19188089.860562,15701209.823407
-0.006088,0.017314,-0.035222,0,0,319908.972557,15559342.336231
-0.006088,0.017314,-0.035222,1,-1,9157137.764759,-1369507.126301
-0.006088,0.017314,-0.035222,1,0,813521.462920,3416635.966738
-0.006088,0.017314,-0.035222,1,1,9751784.126622,-8250754.928080
-0.013237,-0.032838,-0.017817,0,0,1807559.760965,-4985927.663827
-0.013237,-0.032838,-0.017817,1,-1,-16403160.564752,10347161.775953
-0.013237,-0.032838,-0.017817,1,0,8723843.026379,35221485.226614
-0.013237,-0.032838,-0.017817,1,1,-18589134.888907,-3419753.612107
-0.017181,-0.035689,-0.001534,0,0,507186.850727,-9177465.100397
-0.017181,-0.035689,-0.001534,1,-1,-7584162.714394,3021876.985431
-0.017181,-0.035689,-0.001534,1,0,-2055432.749436,1809226.913918
-0.017181,-0.035689,-0.001534,1,1,-4787789.821071,-1888467.614236
-0.030868,-0.002119,0.024829,0,0,5132658.760788,7661736.134695
-0.030868,-0.002119,0.024829,1,-1,25147506.822928,19035326.485615
-0.030868,-0.002119,0.024829,1,0,-1679107.534666,3914006.663459
-0.030868,-0.002119,0.024829,1,1,11659427.620098,-26609498.010785
-0.037935,0.011408,-0.001749,0,0,160181.715503,-3617090.288215
-0.037935,0.011408,-0.001749,1,-1,-901461.888676,-15603873.642075
-0.037935,0.011408,-0.001749,1,0,2549345.815389,12731488.387618
-0.037935,0.011408,-0.001749,1,1,1480232.323903,13885092.007256
-0.038089,0.007216,-0.008356,0,0,906202.031006,-5090312.585819
-0.038089,0.007216,-0.008356,1,-1,73889.597469,-13275707.127129
-0.038089,0.007216,-0.008356,1,0,729581.130035,5053173.816524
-0.038089,0.007216,-0.008356,1,1,3551597.216444,10887536.920042
-0.010828,-0.026962,0.027014,0,0,5174625.420951,4580505.122453
-0.010828,-0.026962,0.027014,1,-1,-15199220.797914,1951111.102317
-0.010828,-0.026962,0.027014,1,0,-885402.410242,-19533634.154712
-0.010828,-0.026962,0.027014,1,1,-13785112.904004,1150432.806403
0.026455,0.026550,-0.012964,0,0,3307606.834585,9093188.376275
0.026455,0.026550,-0.012964,1,-1,-5904707.497546,-12007704.543754
0.026455,0.026550,-0.012964,1,0,-2126633.710747,-13743402.886508
0.026455,0.026550,-0.012964,1,1,-8046148.386125,11740725.792990
-0.037066,-0.007971,0.011669,0,0,-2092889.946112,-6281137.359981
-0.037066,-0.007971,0.011669,1,-1,-5494859.903890,-7986937.033890
-0.037066,-0.007971,0.011669,1,0,-410784.294230,-42626.173305
-0.037066,-0.007971,0.011669,1,1,-110516.651651,10549258.202071
0.026452,0.027650,-0.010741,0,0,2826285.458625,10108754.246565
0.026452,0.027650,-0.010741,1,-1,-4718691.879368,-7956456.470861
0.026452,0.027650,-0.010741,1,0,-1878304.499691,-9371455.610264
0.026452,0.027650,-0.010741,1,1,-4699855.475414,7584273.017423
0.010988,0.011678,0.036253,0,0,8695859.399367,32662633.914536
0.010988,0.011678,0.036253,1,-1,-8831796.705530,9934391.707977
0.010988,0.011678,0.036253,1,0,4594255.697955,-2560206.725935
0.010988,0.011678,0.036253,1,1,-14787220.190440,-9696996.406925
0.018692,-0.020512,-0.028299,0,0,-1206139.408339,-551684.445840
0.018692,-0.020512,-0.028299,1,-1,2883599.518405,2257270.180785
0.018692,-0.020512,-0.028299,1,0,-2077687.221392,-3118183.343541
0.018692,-0.020512,-0.028299,1,1,852170.890455,-3290594.910294
0.015276,0.021843,0.029383,0,0,1150441.267355,-1502345.385018
