geo_name,sphere,mode,22,k,348.357899,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,6893702.115938,4334593.168075
0.036091,0.014936,0.007144,1,-1,867945.010560,10532661.574434
0.036091,0.014936,0.007144,1,0,-323851.358635,3869169.197181
0.036091,0.014936,0.007144,1,1,-15381054.622457,-1683043.082254
-0.021662,0.018969,0.027326,0,0,5827302.119547,-3713371.155322
-0.021662,0.018969,0.027326,1,-1,7583067.025276,17877172.072286
-0.021662,0.018969,0.027326,1,0,-10163643.655485,-33936987.013443
-0.021662,0.018969,0.027326,1,1,-3036604.782626,-15235978.681955
-0.026900,-0.006529,0.028354,0,0,5728587.365163,-4805466.891335
-0.026900,-0.006529,0.028354,1,-1,-10057851.090157,384527.028585
-0.026900,-0.006529,0.028354,1,0,4747721.900188,6279764.477907
-0.026900,-0.006529,0.028354,1,1,-4682248.002591,3807416.012930
-0.024022,-0.015547,0.027479,0,0,9239071.741023,-14913638.130931
-0.024022,-0.015547,0.027479,1,-1,-25953668.618330,-10518705.417018
-0.024022,-0.015547,0.027479,1,0,-23145185.349792,-30966573.031132
-0.024022,-0.015547,0.027479,1,1,-18827859.308260,20792828.442893
-0.034611,0.016964,0.009564,0,0,4270494.594398,3192244.403549
-0.034611,0.016964,0.009564,1,-1,-4147957.898119,-2083248.006936
-0.034611,0.016964,0.009564,1,0,274986.130158,-3698903.490781
-0.034611,0.016964,0.009564,1,1,-272481.687382,3025756.166822
0.010430,0.037076,-0.009450,0,0,8518523.318609,-12763717.671079
0.010430,0.037076,-0.009450,1,-1,-311161.510794,14480443.081407
0.010430,0.037076,-0.009450,1,0,11225800.668950,19556696.408905
0.010430,0.037076,-0.009450,1,1,-9723664.987858,-5915453.250267
0.007052,0.035562,-0.016049,0,0,20488658.686587,3365736.438086
0.007052,0.035562,-0.016049,1,-1,-15594837.589671,-4134689.161258
0.007052,0.035562,-0.016049,1,0,-24049496.326884,-49628199.966281
0.007052,0.035562,-0.016049,1,1,1630490.871325,11612863.833807
-0.006088,0.017314,-0.035222,0,0,10539531.457883,7083397.043052
-0.006088,0.017314,-0.035222,1,-1,-12846668.485320,13731066.643698
-0.006088,0.017314,-0.035222,1,0,-11560927.520446,-25216939.382548
-0.006088,0.017314,-0.035222,1,1,-23598641.011901,-1006314.118715
-0.013237,-0.032838,-0.017817,0,0,-1387859.242993,-6041375.710069
-0.013237,-0.032838,-0.017817,1,-1,-9793418.244778,10671880.231218
-0.013237,-0.032838,-0.017817,1,0,10002572.777748,20923651.105116
-0.013237,-0.032838,-0.017817,1,1,-15971576.020144,-2443935.045596
-0.017181,-0.035689,-0.001534,0,0,1929519.285616,-3231421.565665
-0.017181,-0.035689,-0.001534,1,-1,-2197475.517939,15341250.442001
-0.017181,-0.035689,-0.001534,1,0,6335657.211073,20797970.619878
-0.017181,-0.035689,-0.001534,1,1,-9579865.939384,-6262726.220480
-0.030868,-0.002119,0.024829,0,0,1277649.945833,-12556405.921901
-0.030868,-0.002119,0.024829,1,-1,14124407.752616,10338681.119148
-0.030868,-0.002119,0.024829,1,0,-3951929.494413,-2946272.568525
-0.030868,-0.002119,0.024829,1,1,-47551.415088,-14971548.000145
-0.037935,0.011408,-0.001749,0,0,4787450.106375,-3132645.283353
-0.037935,0.011408,-0.001749,1,-1,-7515218.426876,-9178152.061774
-0.037935,0.011408,-0.001749,1,0,6416599.902275,12441271.102681
-0.037935,0.011408,-0.001749,1,1,2544088.831099,9333005.337388
-0.038089,0.007216,-0.008356,0,0,7009208.526780,-5197331.698849
-0.038089,0.007216,-0.008356,1,-1,-3218282.728348,-20231278.588911
-0.038089,0.007216,-0.008356,1,0,9288622.346962,10727462.889027
-0.038089,0.007216,-0.008356,1,1,13216699.700702,8393080.363668
-0.010828,-0.026962,0.027014,0,0,2193615.041683,-20005444.556999
-0.010828,-0.026962,0.027014,1,-1,-39088500.067817,-6404535.834417
-0.010828,-0.026962,0.027014,1,0,-29915267.753743,-63462424.958600
-0.010828,-0.026962,0.027014,1,1,-18382048.999829,35446804.489036
0.026455,0.026550,-0.012964,0,0,8798380.618652,-2222202.334065
0.026455,0.026550,-0.012964,1,-1,-9257523.625296,-18802601.387705
0.026455,0.026550,-0.012964,1,0,-4057700.379245,-12145273.785708
0.026455,0.026550,-0.012964,1,1,1206093.308254,13783118.587517
-0.037066,-0.007971,0.011669,0,0,2986821.006048,-5420359.450055
-0.037066,-0.007971,0.011669,1,-1,197600.056084,-7262745.928131
-0.037066,-0.007971,0.011669,1,0,-2719055.921008,-3966268.375870
-0.037066,-0.007971,0.011669,1,1,13248323.685257,-884602.217037
0.026452,0.027650,-0.010741,0,0,7185534.893929,-2121650.215030
0.026452,0.027650,-0.010741,1,-1,-4393185.381816,-11447780.635465
