geo_name,sphere,mode,23,k,349.065031,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-2298069.306748,11898774.022959
0.036091,0.014936,0.007144,1,-1,-10151924.183434,-25989957.352401
0.036091,0.014936,0.007144,1,0,-1674748.718068,-3561571.703013
0.036091,0.014936,0.007144,1,1,25372396.080888,19447769.056856
-0.021662,0.018969,0.027326,0,0,-10187225.922770,5825462.129145
-0.021662,0.018969,0.027326,1,-1,-15102033.009440,-5724515.088249
-0.021662,0.018969,0.027326,1,0,-4996704.587474,2433096.183066
-0.021662,0.018969,0.027326,1,1,-12595880.380676,15648501.697371
-0.026900,-0.006529,0.028354,0,0,-8682431.968846,1638563.481638
-0.026900,-0.006529,0.028354,1,-1,33490014.510696,9448023.668588
-0.026900,-0.006529,0.028354,1,0,-3535286.106836,-1624426.123385
-0.026900,-0.006529,0.028354,1,1,11628420.718774,-24488530.677747
-0.024022,-0.015547,0.027479,0,0,-13833713.434392,-3705920.544664
-0.024022,-0.015547,0.027479,1,-1,12214527.535031,23453106.628447
-0.024022,-0.015547,0.027479,1,0,-9446055.882110,-19151765.469719
-0.024022,-0.015547,0.027479,1,1,-8105217.795191,-17771954.658212
-0.034611,0.016964,0.009564,0,0,-113968.201097,3710895.895461
-0.034611,0.016964,0.009564,1,-1,2420775.008475,5128723.626551
-0.034611,0.016964,0.009564,1,0,-12508854.469577,-17026090.870294
-0.034611,0.016964,0.009564,1,1,-6645422.199521,-1848163.938188
0.010430,0.037076,-0.009450,0,0,-19194802.859963,-14056399.474324
0.010430,0.037076,-0.009450,1,-1,-7598047.036119,12854212.466767
0.010430,0.037076,-0.009450,1,0,-25025950.369262,-40416235.645267
0.010430,0.037076,-0.009450,1,1,-18394641.320541,-1666957.922835
0.007052,0.035562,-0.016049,0,0,-11475728.821755,6585508.151893
0.007052,0.035562,-0.016049,1,-1,-16083087.911697,-9108540.288746
0.007052,0.035562,-0.016049,1,0,-51537171.068978,-85306465.367799
0.007052,0.035562,-0.016049,1,1,-7742912.940397,22006838.682925
