geo_name,sphere,mode,12,k,282.583622,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-93798.248796,823182.065226
0.036091,0.014936,0.007144,1,-1,2369778.357919,-8966582.863648
0.036091,0.014936,0.007144,1,0,-636063.432262,-1682566.989830
0.036091,0.014936,0.007144,1,1,3800475.641535,8584510.693872
-0.021662,0.018969,0.027326,0,0,-193843.291276,3331068.935466
-0.021662,0.018969,0.027326,1,-1,11587269.708888,8875080.380260
-0.021662,0.018969,0.027326,1,0,-1009817.958130,-5911704.166832
-0.021662,0.018969,0.027326,1,1,9618938.649429,-10652495.749265
-0.026900,-0.006529,0.028354,0,0,-167105.841906,7433947.545123
-0.026900,-0.006529,0.028354,1,-1,-706685.078494,1790800.589118
-0.026900,-0.006529,0.028354,1,0,360559.992858,4641840.093455
-0.026900,-0.006529,0.028354,1,1,-816257.782159,-2021072.089891
-0.024022,-0.015547,0.027479,0,0,546969.046836,5905123.223859
-0.024022,-0.015547,0.027479,1,-1,-6750865.846558,-1846419.481758
-0.024022,-0.015547,0.027479,1,0,-1796183.140265,-3478159.358828
-0.024022,-0.015547,0.027479,1,1,-5209223.767051,1686279.812791
-0.034611,0.016964,0.009564,0,0,579474.135145,1843838.468972
-0.034611,0.016964,0.009564,1,-1,-545568.349660,1813941.870473
-0.034611,0.016964,0.009564,1,0,-445567.141215,1082597.698526
-0.034611,0.016964,0.009564,1,1,-1055352.068625,-1959309.608597
0.010430,0.037076,-0.009450,0,0,119140.173222,-4268021.462563
0.010430,0.037076,-0.009450,1,-1,1660203.618300,-5582498.590793
0.010430,0.037076,-0.009450,1,0,-870057.719145,-21172443.167375
0.010430,0.037076,-0.009450,1,1,2261015.245008,5379640.600449
0.007052,0.035562,-0.016049,0,0,-449855.935805,-3633008.037266
0.007052,0.035562,-0.016049,1,-1,-6789316.855277,6842139.138477
0.007052,0.035562,-0.016049,1,0,-1302590.869145,-15447431.768466
0.007052,0.035562,-0.016049,1,1,-7506936.269441,-5648624.918219
-0.006088,0.017314,-0.035222,0,0,344908.165854,3427879.004852
-0.006088,0.017314,-0.035222,1,-1,3883238.673432,-340019.200155
-0.006088,0.017314,-0.035222,1,0,-60348.542240,-1204654.053342
-0.006088,0.017314,-0.035222,1,1,3647025.530501,-1090249.236088
-0.013237,-0.032838,-0.017817,0,0,-187012.403640,11758.652641
-0.013237,-0.032838,-0.017817,1,-1,8064662.882284,-3048598.558739
-0.013237,-0.032838,-0.017817,1,0,-558947.310846,-10957010.317560
-0.013237,-0.032838,-0.017817,1,1,8069197.633635,2315998.961122
-0.017181,-0.035689,-0.001534,0,0,-1254011.567444,-2251584.800974
-0.017181,-0.035689,-0.001534,1,-1,674657.450118,-10716460.507680
-0.017181,-0.035689,-0.001534,1,0,-754073.782614,-18069472.613541
-0.017181,-0.035689,-0.001534,1,1,1028596.521723,10646899.900103
-0.030868,-0.002119,0.024829,0,0,-81817.602952,6856087.352050
