geo_name,sphere,mode,8,k,234.114023,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-122096.967233,3779183.431920
0.036091,0.014936,0.007144,1,-1,1392651.790516,-4228861.897968
0.036091,0.014936,0.007144,1,0,14372.641068,2144427.263851
0.036091,0.014936,0.007144,1,1,1733644.215254,4248414.273524
-0.021662,0.018969,0.027326,0,0,-153708.329347,824951.718507
-0.021662,0.018969,0.027326,1,-1,4781371.627780,-2041565.211910
-0.021662,0.018969,0.027326,1,0,169222.204681,-6688607.686580
-0.021662,0.018969,0.027326,1,1,4936152.843383,2265936.478874
-0.026900,-0.006529,0.028354,0,0,47593.307116,174396.088887
-0.026900,-0.006529,0.028354,1,-1,10603538.613514,5959542.104515
-0.026900,-0.006529,0.028354,1,0,-9326.818357,-2386634.278394
-0.026900,-0.006529,0.028354,1,1,10001778.095004,-6093230.900561
-0.024022,-0.015547,0.027479,0,0,-281642.478600,-4891950.927878
-0.024022,-0.015547,0.027479,1,-1,13382465.209331,11382519.691008
-0.024022,-0.015547,0.027479,1,0,640657.376151,20748538.823102
-0.024022,-0.015547,0.027479,1,1,12758762.900565,-12549198.805388
-0.034611,0.016964,0.009564,0,0,-303279.085215,-1353743.069136
-0.034611,0.016964,0.009564,1,-1,-902096.411854,-9574397.150226
-0.034611,0.016964,0.009564,1,0,157471.336985,6351681.917545
-0.034611,0.016964,0.009564,1,1,-197986.340092,9518283.570817
0.010430,0.037076,-0.009450,0,0,196203.809441,744273.863601
0.010430,0.037076,-0.009450,1,-1,3166424.463108,2840300.516541
0.010430,0.037076,-0.009450,1,0,175089.964936,14796405.013023
0.010430,0.037076,-0.009450,1,1,2921740.782289,-3105555.438936
0.007052,0.035562,-0.016049,0,0,472236.363729,2136292.153139
0.007052,0.035562,-0.016049,1,-1,2409198.091270,-5249649.663414
0.007052,0.035562,-0.016049,1,0,-3035.582301,14798259.199250
0.007052,0.035562,-0.016049,1,1,2690687.098744,4743669.225659
-0.006088,0.017314,-0.035222,0,0,59559.920324,-2986973.216834
-0.006088,0.017314,-0.035222,1,-1,-10295342.652339,-1607561.449441
-0.006088,0.017314,-0.035222,1,0,-273332.510159,-7305857.231321
-0.006088,0.017314,-0.035222,1,1,-10501142.559617,1854603.121039
-0.013237,-0.032838,-0.017817,0,0,4672.701499,-2211526.018509
-0.013237,-0.032838,-0.017817,1,-1,2046298.262304,-368785.078659
-0.013237,-0.032838,-0.017817,1,0,-313048.210253,-7100304.179580
-0.013237,-0.032838,-0.017817,1,1,1930761.214910,143556.486533
-0.017181,-0.035689,-0.001534,0,0,-135164.160179,-2533445.754060
-0.017181,-0.035689,-0.001534,1,-1,1778249.320648,-5601759.575296
-0.017181,-0.035689,-0.001534,1,0,-89293.342261,-3177449.183142
-0.017181,-0.035689,-0.001534,1,1,2435703.305646,5315851.326618
-0.030868,-0.002119,0.024829,0,0,-81712.121826,129019.659284
-0.030868,-0.002119,0.024829,1,-1,8821994.687787,7466165.028280
-0.030868,-0.002119,0.024829,1,0,-157188.608375,1839118.402992
-0.030868,-0.002119,0.024829,1,1,8347534.226895,-7766689.708390
-0.037935,0.011408,-0.001749,0,0,-24104.538932,4992524.361391
-0.037935,0.011408,-0.001749,1,-1,884024.778085,-12075916.113616
-0.037935,0.011408,-0.001749,1,0,99578.033295,6982801.071969
