geo_name,sphere,mode,1,k,222.860982,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,171527.026920,3177.020124
0.036091,0.014936,0.007144,1,-1,851898.607411,-184809.691278
0.036091,0.014936,0.007144,1,0,212300.714141,-186454.970376
0.036091,0.014936,0.007144,1,1,-564131.185448,715114.661257
-0.021662,0.018969,0.027326,0,0,-125829.705339,11531.140017
-0.021662,0.018969,0.027326,1,-1,189668.563364,-521071.179475
-0.021662,0.018969,0.027326,1,0,-233381.676400,-149689.341541
-0.021662,0.018969,0.027326,1,1,-295814.272605,-277217.997824
-0.026900,-0.006529,0.028354,0,0,-1579.968694,-100464.284604
-0.026900,-0.006529,0.028354,1,-1,98036.850563,586094.955577
-0.026900,-0.006529,0.028354,1,0,17376.500964,-55437.750467
-0.026900,-0.006529,0.028354,1,1,642398.636016,73985.371033
-0.024022,-0.015547,0.027479,0,0,-65675.402038,42338.234464
-0.024022,-0.015547,0.027479,1,-1,-1359.950295,486857.463350
-0.024022,-0.015547,0.027479,1,0,-127515.303152,131320.176476
-0.024022,-0.015547,0.027479,1,1,60321.073495,254446.627121
-0.034611,0.016964,0.009564,0,0,-116182.973054,158372.412221
-0.034611,0.016964,0.009564,1,-1,-158996.659166,281218.301402
-0.034611,0.016964,0.009564,1,0,225105.389890,-110628.612937
-0.034611,0.016964,0.009564,1,1,294061.011199,101540.634009
0.010430,0.037076,-0.009450,0,0,21393.569169,119420.829594
0.010430,0.037076,-0.009450,1,-1,35340.884262,213588.977732
0.010430,0.037076,-0.009450,1,0,-223840.826690,93679.397626
0.010430,0.037076,-0.009450,1,1,182983.927537,137508.701962
0.007052,0.035562,-0.016049,0,0,-200701.125568,273944.275180
0.007052,0.035562,-0.016049,1,-1,11615.655285,218305.495571
0.007052,0.035562,-0.016049,1,0,-462322.096225,476572.953563
0.007052,0.035562,-0.016049,1,1,173969.000583,327545.166785
-0.006088,0.017314,-0.035222,0,0,-138725.972079,-32838.543661
-0.006088,0.017314,-0.035222,1,-1,265758.556583,125407.258500
-0.006088,0.017314,-0.035222,1,0,-291425.731948,27980.631523
-0.006088,0.017314,-0.035222,1,1,78195.790577,171468.786188
-0.013237,-0.032838,-0.017817,0,0,-10695.574314,-85560.589432
-0.013237,-0.032838,-0.017817,1,-1,317613.307674,11937.940781
-0.013237,-0.032838,-0.017817,1,0,658526.392184,-378178.327021
-0.013237,-0.032838,-0.017817,1,1,-173562.767452,489782.495915
-0.017181,-0.035689,-0.001534,0,0,107614.503240,-124847.310226
-0.017181,-0.035689,-0.001534,1,-1,28976.733111,1059.944806
-0.017181,-0.035689,-0.001534,1,0,297387.441753,-407742.070998
-0.017181,-0.035689,-0.001534,1,1,-226243.405433,162442.534754
-0.030868,-0.002119,0.024829,0,0,42293.085472,14304.517343
-0.030868,-0.002119,0.024829,1,-1,201897.088388,526823.153835
-0.030868,-0.002119,0.024829,1,0,150907.518342,91882.569074
