geo_name,sphere,mode,3,k,224.252661,max_r,0.100000
source_x,source_y,source_z,n,m,re,im
0.036091,0.014936,0.007144,0,0,-163814.589093,167615.814013
0.036091,0.014936,0.007144,1,-1,948895.227476,-270496.243105
0.036091,0.014936,0.007144,1,0,20082.378908,-121920.395841
0.036091,0.014936,0.007144,1,1,-962770.985756,1133898.926445
-0.021662,0.018969,0.027326,0,0,240548.739161,-589651.192848
-0.021662,0.018969,0.027326,1,-1,-28827.678664,-1249501.796337
-0.021662,0.018969,0.027326,1,0,-312396.858554,226288.945570
-0.021662,0.018969,0.027326,1,1,-692135.641432,-463872.804813
-0.026900,-0.006529,0.028354,0,0,114957.190309,-97816.034640
-0.026900,-0.006529,0.028354,1,-1,-2358.859001,-781247.004666
-0.026900,-0.006529,0.028354,1,0,285358.381493,-69824.534244
-0.026900,-0.006529,0.028354,1,1,-330993.799534,156870.832205
-0.024022,-0.015547,0.027479,0,0,-113148.874901,-49263.564250
-0.024022,-0.015547,0.027479,1,-1,44981.908277,-172106.016143
-0.024022,-0.015547,0.027479,1,0,53196.898998,-227677.461831
-0.024022,-0.015547,0.027479,1,1,173454.679659,79171.725965
-0.034611,0.016964,0.009564,0,0,516581.885148,-84349.077587
-0.034611,0.016964,0.009564,1,-1,674214.261636,-705927.124546
-0.034611,0.016964,0.009564,1,0,-190532.380443,141514.924553
-0.034611,0.016964,0.009564,1,1,-573016.994289,393524.192129
0.010430,0.037076,-0.009450,0,0,186224.386378,-68957.411073
0.010430,0.037076,-0.009450,1,-1,501949.927063,31492.455422
0.010430,0.037076,-0.009450,1,0,-348489.859970,-21453.196466
0.010430,0.037076,-0.009450,1,1,77715.250090,42460.523650
0.007052,0.035562,-0.016049,0,0,27263.907474,-93465.742876
0.007052,0.035562,-0.016049,1,-1,-189698.656783,417617.461072
0.007052,0.035562,-0.016049,1,0,-1628231.799603,355811.503943
0.007052,0.035562,-0.016049,1,1,-214499.745275,72316.070637
-0.006088,0.017314,-0.035222,0,0,-251999.147820,205625.057506
-0.006088,0.017314,-0.035222,1,-1,-352693.739761,-258772.853394
-0.006088,0.017314,-0.035222,1,0,314738.608108,219920.934219
-0.006088,0.017314,-0.035222,1,1,-537495.197262,-738668.783439
-0.013237,-0.032838,-0.017817,0,0,421759.199365,151231.488172
-0.013237,-0.032838,-0.017817,1,-1,181680.127698,-251176.955866
-0.013237,-0.032838,-0.017817,1,0,-323643.318664,89212.706416
-0.013237,-0.032838,-0.017817,1,1,30286.998877,232631.144313
-0.017181,-0.035689,-0.001534,0,0,552196.224622,228406.669219
-0.017181,-0.035689,-0.001534,1,-1,302601.571373,161520.667983
-0.017181,-0.035689,-0.001534,1,0,371417.325358,-47099.407871
-0.017181,-0.035689,-0.001534,1,1,-389586.842106,383892.259107
-0.030868,-0.002119,0.024829,0,0,65136.943778,-5841.741698
-0.030868,-0.002119,0.024829,1,-1,21100.759927,-307101.815582
-0.030868,-0.002119,0.024829,1,0,-81307.986908,-160510.939173
-0.030868,-0.002119,0.024829,1,1,-580733.987863,314889.701170
-0.037935,0.011408,-0.001749,0,0,240007.960564,-16717.653466
-0.037935,0.011408,-0.001749,1,-1,468042.148069,52275.294583
-0.037935,0.011408,-0.001749,1,0,50483.792093,422835.069931
-0.037935,0.011408,-0.001749,1,1,-327551.682571,12320.035737
-0.038089,0.007216,-0.008356,0,0,158667.117839,-93770.037844
-0.038089,0.007216,-0.008356,1,-1,-21834.381896,-107271.424794
-0.038089,0.007216,-0.008356,1,0,175018.211924,-24987.027969
-0.038089,0.007216,-0.008356,1,1,-98704.866802,126407.366218
-0.010828,-0.026962,0.027014,0,0,-133085.424135,103975.670266
-0.010828,-0.026962,0.027014,1,-1,-176627.665725,285623.294415
-0.010828,-0.026962,0.027014,1,0,-730676.903478,631855.625965
-0.010828,-0.026962,0.027014,1,1,205751.435695,262734.055952
0.026455,0.026550,-0.012964,0,0,-488921.461214,17060.717167
0.026455,0.026550,-0.012964,1,-1,63407.547219,23609.185499
0.026455,0.026550,-0.012964,1,0,272526.260142,-9226.236914
0.026455,0.026550,-0.012964,1,1,-57428.447135,17535.244367
-0.037066,-0.007971,0.011669,0,0,-74197.775886,40759.707859
-0.037066,-0.007971,0.011669,1,-1,128319.501338,-369871.476963
-0.037066,-0.007971,0.011669,1,0,-4510.357109,60946.613470
-0.037066,-0.007971,0.011669,1,1,-384795.522638,73924.863555
0.026452,0.027650,-0.010741,0,0,-429864.924965,-15174.296557
0.026452,0.027650,-0.010741,1,-1,176439.861772,-26146.248969
0.026452,0.027650,-0.010741,1,0,406145.042638,-148561.839983
0.026452,0.027650,-0.010741,1,1,28606.554519,40811.420856
0.010988,0.011678,0.036253,0,0,-553368.849257,585620.674180
0.010988,0.011678,0.036253,1,-1,1257584.628636,1542316.771284
0.010988,0.011678,0.036253,1,0,244607.037484,-305013.149671
0.010988,0.011678,0.036253,1,1,211955.057471,1862551.228545
0.018692,-0.020512,-0.028299,0,0,312679.429795,-297394.990471
0.018692,-0.020512,-0.028299,1,-1,238454.138334,88515.591460
0.018692,-0.020512,-0.028299,1,0,250452.971544,66498.076267
0.018692,-0.020512,-0.028299,1,1,415616.938007,281454.317533
0.015276,0.021843,0.029383,0,0,-429357.710177,96127.864704
0.015276,0.021843,0.029383,1,-1,679790.615063,477059.854368
0.015276,0.021843,0.029383,1,0,875437.439958,-594843.270653
0.015276,0.021843,0.029383,1,1,-109536.713834,467398.921360
0.035139,-0.018368,-0.001986,0,0,311692.827329,-728888.402044
0.035139,-0.018368,-0.001986,1,-1,-825411.712480,995672.810165
0.035139,-0.018368,-0.001986,1,0,1279249.748843,-783588.159921
0.035139,-0.018368,-0.001986,1,1,544998.161497,-590110.321720
0.022865,-0.021872,0.023833,0,0,162164.580840,-318611.639773
0.022865,-0.021872,0.023833,1,-1,-412606.491654,-277863.890864
0.022865,-0.021872,0.023833,1,0,281805.688678,-41720.711964
0.022865,-0.021872,0.023833,1,1,-195934.285403,-123800.814186
0.039645,-0.000479,0.001518,0,0,228530.096451,-110810.308174
0.039645,-0.000479,0.001518,1,-1,330774.721419,234993.359770
0.039645,-0.000479,0.001518,1,0,-111157.107764,204298.694920
0.039645,-0.000479,0.001518,1,1,-489279.601254,159242.341621
-0.036602,-0.005926,0.014093,0,0,-124792.117307,80011.486907
-0.036602,-0.005926,0.014093,1,-1,79595.061115,-441626.103953
-0.036602,-0.005926,0.014093,1,0,13238.545253,-66546.178265
-0.036602,-0.005926,0.014093,1,1,-345408.740840,98510.101246
0.034907,0.007150,0.017382,0,0,292014.886082,206869.262735
0.034907,0.007150,0.017382,1,-1,1955720.965754,-707934.890394
0.034907,0.007150,0.017382,1,0,-1915.824654,-104690.943013
0.034907,0.007150,0.017382,1,1,-801012.722294,2036115.274205
-0.039075,0.001976,0.006473,0,0,13708.903138,43697.018737
-0.039075,0.001976,0.006473,1,-1,-167094.584068,73969.130213
-0.039075,0.001976,0.006473,1,0,190715.061825,-98081.633151
-0.039075,0.001976,0.006473,1,1,-105617.347325,72181.721333
0.023875,0.031522,0.002800,0,0,-611291.015663,253234.665722
0.023875,0.031522,0.002800,1,-1,-43752.155317,173428.485461
0.023875,0.031522,0.002800,1,0,-206562.290612,262429.476156
0.023875,0.031522,0.002800,1,1,-500113.625886,-127087.579460
0.000788,-0.033896,0.020596,0,0,220065.905111,-872585.343049
0.000788,-0.033896,0.020596,1,-1,-882286.123044,-581647.796554
0.000788,-0.033896,0.020596,1,0,271546.907863,-39346.822705
0.000788,-0.033896,0.020596,1,1,501841.579344,-800620.443410
0.024486,0.002360,-0.031135,0,0,291840.716870,-90099.813734
0.024486,0.002360,-0.031135,1,-1,-312193.372958,180142.772950
0.024486,0.002360,-0.031135,1,0,-538280.748437,467148.525239
