geo_name,rod,mode,0,k,94.754257,max_r,0.022545
source_x,source_y,source_z,n,m,re,im
-0.000491,-0.011233,0.000317,0,0,-117.210263,-1973.886706
-0.000491,-0.011233,0.000317,1,-1,-9039.366836,-1061.520419
-0.000491,-0.011233,0.000317,1,0,-80.084234,14592.635013
-0.000491,-0.011233,0.000317,1,1,-9203.826415,905.630064
0.000326,0.011111,0.000487,0,0,-126.655733,-4436.674994
0.000326,0.011111,0.000487,1,-1,800.780203,-11036.668946
0.000326,0.011111,0.000487,1,0,-47.286884,16603.309410
0.000326,0.011111,0.000487,1,1,908.333421,11046.780586
0.000376,0.014028,0.000438,0,0,-118.025205,-1545.986164
0.000376,0.014028,0.000438,1,-1,18738.164713,9953.577436
0.000376,0.014028,0.000438,1,0,105.505803,-9666.738227
0.000376,0.014028,0.000438,1,1,18851.103879,-9856.095554
-0.000306,0.011918,0.000496,0,0,-95.365012,-2622.046883
-0.000306,0.011918,0.000496,1,-1,-3516.792802,-7940.219674
-0.000306,0.011918,0.000496,1,0,109.423484,-132.099938
-0.000306,0.011918,0.000496,1,1,-3649.994839,7867.940741
-0.000532,-0.000777,0.000230,0,0,-175.954571,-914.850007
-0.000532,-0.000777,0.000230,1,-1,-20883.900596,-18143.737770
-0.000532,-0.000777,0.000230,1,0,-151.576710,105753.264897
-0.000532,-0.000777,0.000230,1,1,-20986.368548,18103.819286
0.000499,0.003412,-0.000306,0,0,-226.837602,7956.956950
0.000499,0.003412,-0.000306,1,-1,-4605.081408,-27648.401179
0.000499,0.003412,-0.000306,1,0,276.350437,-83010.497424
0.000499,0.003412,-0.000306,1,1,-4854.943932,27671.218653
-0.000351,0.019559,-0.000460,0,0,-93.245370,2434.948869
-0.000351,0.019559,-0.000460,1,-1,51881.614381,50764.212593
-0.000351,0.019559,-0.000460,1,0,-6.200026,73244.586915
-0.000351,0.019559,-0.000460,1,1,52065.848668,-50659.692053
0.000124,0.001134,-0.000575,0,0,-239.034448,3717.127832
0.000124,0.001134,-0.000575,1,-1,-42086.456916,-54251.344891
0.000124,0.001134,-0.000575,1,0,-23.206035,28685.902971
0.000124,0.001134,-0.000575,1,1,-42243.891803,53984.284850
0.000281,0.014123,-0.000507,0,0,-128.088108,-97.382679
0.000281,0.014123,-0.000507,1,-1,22110.422854,-3541.725131
0.000281,0.014123,-0.000507,1,0,119.309790,45685.192821
0.000281,0.014123,-0.000507,1,1,22275.113088,3248.064684
-0.000580,-0.008109,-0.000064,0,0,-170.606145,-1468.770677
-0.000580,-0.008109,-0.000064,1,-1,-57228.095429,-8167.461398
-0.000580,-0.008109,-0.000064,1,0,-87.564969,10768.357109
-0.000580,-0.008109,-0.000064,1,1,-57323.168706,8144.954559
0.000390,0.004130,0.000427,0,0,-211.785321,6538.399381
0.000390,0.004130,0.000427,1,-1,-56972.287926,-61551.265172
0.000390,0.004130,0.000427,1,0,-107.210323,16336.251288
0.000390,0.004130,0.000427,1,1,-56893.726327,61665.729699
-0.000579,-0.007264,-0.000013,0,0,-169.872550,-857.876529
-0.000579,-0.007264,-0.000013,1,-1,-30614.223469,-23805.104773
-0.000579,-0.007264,-0.000013,1,0,-88.896393,5737.124516
-0.000579,-0.007264,-0.000013,1,1,-30602.799967,23879.370375
0.000544,0.006410,-0.000200,0,0,-160.769062,-8957.308343
0.000544,0.006410,-0.000200,1,-1,-121955.757583,-21539.770057
0.000544,0.006410,-0.000200,1,0,-110.347036,134638.158481
0.000544,0.006410,-0.000200,1,1,-122168.832038,21141.360364
-0.000325,0.009503,0.000485,0,0,-100.302765,-6788.115531
-0.000325,0.009503,0.000485,1,-1,1649.437887,-28134.270825
-0.000325,0.009503,0.000485,1,0,-5.816089,42307.517791
-0.000325,0.009503,0.000485,1,1,1311.278535,28128.335032
0.000496,-0.012259,-0.000305,0,0,-161.483274,-2109.162713
0.000496,-0.012259,-0.000305,1,-1,-1257.574643,-3324.275435
0.000496,-0.012259,-0.000305,1,0,-186.733519,-6736.695461
0.000496,-0.012259,-0.000305,1,1,-1482.605183,3100.696119
-0.000573,0.007537,0.000129,0,0,-129.571759,-4189.109446
-0.000573,0.007537,0.000129,1,-1,-48851.474141,-20548.976611
-0.000573,0.007537,0.000129,1,0,78.926407,-51546.441979
-0.000573,0.007537,0.000129,1,1,-48932.511078,20250.526824
0.000550,-0.001985,-0.000187,0,0,-201.833995,-6561.983748
0.000550,-0.001985,-0.000187,1,-1,-119023.924017,342.598899
0.000550,-0.001985,-0.000187,1,0,-5.845844,34652.339368
0.000550,-0.001985,-0.000187,1,1,-119218.018368,-608.610540
0.000154,0.004210,0.000561,0,0,-205.853886,8013.158147
0.000154,0.004210,0.000561,1,-1,-51594.456218,-104733.920011
0.000154,0.004210,0.000561,1,0,101.560073,-13716.757589
0.000154,0.004210,0.000561,1,1,-51709.069762,104399.243136
-0.000380,-0.014578,-0.000437,0,0,-156.709867,-1656.625296
-0.000380,-0.014578,-0.000437,1,-1,24498.546304,8188.864258
-0.000380,-0.014578,-0.000437,1,0,-73.812996,-13115.399811
-0.000380,-0.014578,-0.000437,1,1,24559.505556,-8020.578760
0.000365,0.016610,0.000446,0,0,-102.581891,349.646228
0.000365,0.016610,0.000446,1,-1,41349.325844,57910.670328
0.000365,0.016610,0.000446,1,0,67.245798,-34783.875962
0.000365,0.016610,0.000446,1,1,41404.204654,-58077.170958
-0.000578,-0.009623,0.000110,0,0,-142.146864,-2210.557563
-0.000578,-0.009623,0.000110,1,-1,-10566.290691,-4570.239216
-0.000578,-0.009623,0.000110,1,0,-63.989555,-1328.096745
-0.000578,-0.009623,0.000110,1,1,-10614.266696,4518.825959
0.000477,0.001691,0.000339,0,0,-222.395225,10168.950709
0.000477,0.001691,0.000339,1,-1,-85078.949896,-54242.629646
0.000477,0.001691,0.000339,1,0,-77.370251,4782.504949
0.000477,0.001691,0.000339,1,1,-85260.242910,54282.848824
0.000579,0.007415,-0.000058,0,0,-158.811611,-7417.371921
0.000579,0.007415,-0.000058,1,-1,-51133.238626,-27880.645818
0.000579,0.007415,-0.000058,1,0,5.578749,-6826.517693
0.000579,0.007415,-0.000058,1,1,-51309.300386,27966.891682
-0.000573,0.017850,0.000125,0,0,-69.849747,916.855788
-0.000573,0.017850,0.000125,1,-1,34609.681938,12319.812543
-0.000573,0.017850,0.000125,1,0,41.016256,-2220.120298
