geo_name,rod,mode,1,k,94.841685,max_r,0.022545
source_x,source_y,source_z,n,m,re,im
-0.000491,-0.011233,0.000317,0,0,-200.360117,-2512.368188
-0.000491,-0.011233,0.000317,1,-1,11549.081454,-10363.995740
-0.000491,-0.011233,0.000317,1,0,-45.464976,-8781.395635
-0.000491,-0.011233,0.000317,1,1,11832.700575,10281.914263
0.000326,0.011111,0.000487,0,0,-228.614798,1515.802994
0.000326,0.011111,0.000487,1,-1,5355.143432,-1095.106062
0.000326,0.011111,0.000487,1,0,269.263371,-14901.934708
0.000326,0.011111,0.000487,1,1,5402.823760,1313.132704
0.000376,0.014028,0.000438,0,0,-198.004737,1767.408580
0.000376,0.014028,0.000438,1,-1,-8130.118612,24750.625775
0.000376,0.014028,0.000438,1,0,171.142925,23922.552279
0.000376,0.014028,0.000438,1,1,-8257.285174,-24446.273923
-0.000306,0.011918,0.000496,0,0,-197.909707,1369.356115
-0.000306,0.011918,0.000496,1,-1,2494.448707,-5941.645269
-0.000306,0.011918,0.000496,1,0,141.374371,2969.930284
-0.000306,0.011918,0.000496,1,1,2576.598458,6108.612914
-0.000532,-0.000777,0.000230,0,0,-255.297619,-5651.139444
-0.000532,-0.000777,0.000230,1,-1,24544.973739,-38033.475235
-0.000532,-0.000777,0.000230,1,0,-1.052773,55540.095640
-0.000532,-0.000777,0.000230,1,1,24558.932794,38029.520361
0.000499,0.003412,-0.000306,0,0,-279.655905,-4730.760192
0.000499,0.003412,-0.000306,1,-1,35874.607779,-58397.025094
0.000499,0.003412,-0.000306,1,0,-54.415170,1404.243806
0.000499,0.003412,-0.000306,1,1,35637.732970,58270.245473
-0.000351,0.019559,-0.000460,0,0,-108.793041,4524.950570
-0.000351,0.019559,-0.000460,1,-1,-24433.542301,72825.411784
-0.000351,0.019559,-0.000460,1,0,-17.480698,2839.383866
-0.000351,0.019559,-0.000460,1,1,-24550.256626,-72559.579856
0.000124,0.001134,-0.000575,0,0,-270.411387,-7530.764076
0.000124,0.001134,-0.000575,1,-1,66017.523480,-41584.638659
0.000124,0.001134,-0.000575,1,0,-104.133794,46123.620782
0.000124,0.001134,-0.000575,1,1,65967.341609,41604.195006
0.000281,0.014123,-0.000507,0,0,-192.190774,766.776787
0.000281,0.014123,-0.000507,1,-1,-9235.268825,37685.701838
0.000281,0.014123,-0.000507,1,0,200.844600,-2963.071055
0.000281,0.014123,-0.000507,1,1,-9240.404101,-37535.494309
-0.000580,-0.008109,-0.000064,0,0,-204.080853,-4938.482995
-0.000580,-0.008109,-0.000064,1,-1,3171.727526,-38808.214952
-0.000580,-0.008109,-0.000064,1,0,-64.031397,-27020.850528
-0.000580,-0.008109,-0.000064,1,1,3014.169969,38756.522797
0.000390,0.004130,0.000427,0,0,-289.797402,-4274.171766
0.000390,0.004130,0.000427,1,-1,22482.853889,-37049.330132
0.000390,0.004130,0.000427,1,0,-176.790427,92699.768056
0.000390,0.004130,0.000427,1,1,22279.280130,37418.512222
-0.000579,-0.007264,-0.000013,0,0,-209.752998,-6078.610540
-0.000579,-0.007264,-0.000013,1,-1,30603.254451,-16892.732044
-0.000579,-0.007264,-0.000013,1,0,-95.864903,-17088.175993
-0.000579,-0.007264,-0.000013,1,1,30489.192269,16828.609751
0.000544,0.006410,-0.000200,0,0,-263.084165,5270.222811
0.000544,0.006410,-0.000200,1,-1,112708.963255,-84759.734815
0.000544,0.006410,-0.000200,1,0,-227.120425,168946.563128
0.000544,0.006410,-0.000200,1,1,112374.229699,84983.718258
-0.000325,0.009503,0.000485,0,0,-232.430714,2822.215745
-0.000325,0.009503,0.000485,1,-1,42955.047570,-27977.821966
-0.000325,0.009503,0.000485,1,0,136.991764,-9950.095276
-0.000325,0.009503,0.000485,1,1,42890.689223,27915.285583
0.000496,-0.012259,-0.000305,0,0,-214.641544,-2873.705354
0.000496,-0.012259,-0.000305,1,-1,-6692.841956,-2311.017751
0.000496,-0.012259,-0.000305,1,0,-195.514173,-2277.133690
0.000496,-0.012259,-0.000305,1,1,-6546.319277,2159.043937
-0.000573,0.007537,0.000129,0,0,-226.343854,9334.820405
-0.000573,0.007537,0.000129,1,-1,69942.571906,-18069.471433
-0.000573,0.007537,0.000129,1,0,76.220727,-93265.986511
-0.000573,0.007537,0.000129,1,1,70005.336258,17990.156086
0.000550,-0.001985,-0.000187,0,0,-280.501775,-8201.754726
0.000550,-0.001985,-0.000187,1,-1,15547.423232,-104992.668248
0.000550,-0.001985,-0.000187,1,0,101.991718,-46032.125604
0.000550,-0.001985,-0.000187,1,1,15170.067193,104809.738366
0.000154,0.004210,0.000561,0,0,-292.876810,-3492.332195
0.000154,0.004210,0.000561,1,-1,44817.320573,-23013.029442
0.000154,0.004210,0.000561,1,0,23.216977,57915.187447
0.000154,0.004210,0.000561,1,1,45136.285890,23195.259257
-0.000380,-0.014578,-0.000437,0,0,-156.094645,-2441.874612
-0.000380,-0.014578,-0.000437,1,-1,-4637.358660,22906.643191
-0.000380,-0.014578,-0.000437,1,0,-59.158802,-112.076389
-0.000380,-0.014578,-0.000437,1,1,-4929.203699,-22788.030338
0.000365,0.016610,0.000446,0,0,-174.930173,4753.912649
0.000365,0.016610,0.000446,1,-1,-59573.434500,15278.898382
0.000365,0.016610,0.000446,1,0,205.098613,54957.161961
0.000365,0.016610,0.000446,1,1,-59423.601337,-15189.057112
-0.000578,-0.009623,0.000110,0,0,-202.613404,-3620.830731
-0.000578,-0.009623,0.000110,1,-1,4649.507474,-8546.176150
-0.000578,-0.009623,0.000110,1,0,-60.133743,-13121.345988
-0.000578,-0.009623,0.000110,1,1,4657.071724,8557.078809
0.000477,0.001691,0.000339,0,0,-287.753067,-12639.020819
0.000477,0.001691,0.000339,1,-1,65487.124514,-41907.817618
0.000477,0.001691,0.000339,1,0,-43.847678,45622.295599
0.000477,0.001691,0.000339,1,1,65159.241225,42101.346385
0.000579,0.007415,-0.000058,0,0,-263.908906,6084.598464
0.000579,0.007415,-0.000058,1,-1,32080.523811,-34840.835298
0.000579,0.007415,-0.000058,1,0,204.704920,-71659.607941
0.000579,0.007415,-0.000058,1,1,31751.169591,34948.223236
-0.000573,0.017850,0.000125,0,0,-114.450385,1765.140491
-0.000573,0.017850,0.000125,1,-1,-36850.163318,12606.905514
-0.000573,0.017850,0.000125,1,0,-44.925395,-1007.341442
